Sector_Economic,Valor,año,fecha,findesemana,festivos,lectivos,COVID,tmed,prec,velmedia,poblacion,PIB
Serveis,9919083,2021.0,2021-10-18,0,0,1,0,17.676,0.6000000000000001,1.2888888888888888,5701072,43579
Serveis,10189813,2021.0,2021-10-19,0,0,1,0,18.12,5.4,2.344444444444445,5701072,43579
Serveis,10219831,2021.0,2021-10-20,0,0,1,0,17.576,0.8,2.538888888888889,5701072,43579
Serveis,10092494,2021.0,2021-10-21,0,0,1,0,16.072,7.1000000000000005,1.7055555555555555,5701072,43579
Serveis,9848651,2021.0,2021-10-22,0,0,1,0,14.896,0.3,1.5,5701072,43579
Serveis,8130472,2021.0,2021-10-23,1,0,0,0,13.476,0.2,1.6944444444444444,5701072,43579
Serveis,7362759,2021.0,2021-10-24,1,0,0,0,14.116,0.8,1.511111111111111,5701072,43579
Serveis,9683310,2021.0,2021-10-25,0,0,1,0,14.612,0.1,1.5444444444444445,5701072,43579
Serveis,9928950,2021.0,2021-10-26,0,0,1,0,14.788,0.3,1.822222222222222,5701072,43579
Serveis,9854699,2021.0,2021-10-27,0,0,1,0,14.048,0.2,1.5833333333333333,5701072,43579
Serveis,9730186,2021.0,2021-10-28,0,0,1,0,13.844,2.2,1.6166666666666667,5701072,43579
Serveis,9825798,2021.0,2021-10-29,0,0,1,0,14.956,307.2,1.6277777777777778,5701072,43579
Serveis,8313773,2021.0,2021-10-30,1,0,0,0,16.066666666666666,165.4,1.7529411764705882,5701072,43579
Serveis,7493363,2021.0,2021-10-31,1,0,0,0,17.924,27.6,2.083333333333333,5701072,43579
Serveis,7802918,2021.0,2021-11-01,0,1,0,0,15.088,0.9,3.372222222222222,5701072,43579
Serveis,9568789,2021.0,2021-11-02,0,0,1,0,11.720833333333331,2.1,2.176470588235294,5701072,43579
Serveis,9653943,2021.0,2021-11-03,0,0,1,0,10.132,15.7,2.088888888888889,5701072,43579
Serveis,9779050,2021.0,2021-11-04,0,0,1,0,9.204,21.5,1.4722222222222223,5701072,43579
Serveis,9758361,2021.0,2021-11-05,0,0,1,0,8.927999999999999,0.3,1.7222222222222223,5701072,43579
Serveis,8088721,2021.0,2021-11-06,1,0,0,0,9.54,0.0,2.0055555555555555,5701072,43579
Serveis,7229880,2021.0,2021-11-07,1,0,0,0,9.352,0.0,2.1944444444444446,5701072,43579
Serveis,9752065,2021.0,2021-11-08,0,0,1,0,11.628,0.0,1.3555555555555554,5701072,43579
Serveis,9964217,2021.0,2021-11-09,0,0,1,0,10.608333333333333,12.3,2.083333333333333,5701072,43579
Serveis,9992977,2021.0,2021-11-10,0,0,1,0,11.716666666666669,217.3,2.3666666666666667,5701072,43579
Serveis,10005291,2021.0,2021-11-11,0,0,1,0,13.208,133.7,3.744444444444445,5701072,43579
Serveis,9823775,2021.0,2021-11-12,0,0,1,0,13.5,13.0,1.9722222222222223,5701072,43579
Serveis,8120009,2021.0,2021-11-13,1,0,0,0,13.664,0.0,1.2444444444444445,5701072,43579
Serveis,7249535,2021.0,2021-11-14,1,0,0,0,10.656,51.7,1.4555555555555555,5701072,43579
Serveis,9828135,2021.0,2021-11-15,0,0,1,0,9.98,6.7,1.3,5701072,43579
Serveis,10070531,2021.0,2021-11-16,0,0,1,0,9.012,53.3,1.85,5701072,43579
Serveis,10035619,2021.0,2021-11-17,0,0,1,0,8.876,0.3,1.7833333333333334,5701072,43579
Serveis,10089911,2021.0,2021-11-18,0,0,1,0,9.208,0.3,1.4944444444444445,5701072,43579
Serveis,9969777,2021.0,2021-11-19,0,0,1,0,9.956,0.3,1.3333333333333333,5701072,43579
Serveis,8196095,2021.0,2021-11-20,1,0,0,0,9.46,0.5,1.011111111111111,5701072,43579
Serveis,7297039,2021.0,2021-11-21,1,0,0,0,11.504166666666668,12.999999999999998,1.3222222222222222,5701072,43579
Serveis,9927277,2021.0,2021-11-22,0,0,1,0,9.675,17.2,1.7555555555555555,5701072,43579
Serveis,10160989,2021.0,2021-11-23,0,0,1,0,9.770833333333334,716.9,3.711111111111111,5701072,43579
Serveis,10164048,2021.0,2021-11-24,0,0,1,0,8.416666666666666,453.0,2.838888888888889,5701072,43579
Serveis,10307327,2021.0,2021-11-25,0,0,1,0,8.15,31.1,2.055555555555556,5701072,43579
Serveis,10240259,2021.0,2021-11-26,0,0,1,0,7.065217391304348,1.2,2.070588235294118,5701072,43579
Serveis,8417431,2021.0,2021-11-27,1,0,0,0,6.108695652173913,0.2,2.817647058823529,5701072,43579
Serveis,7821866,2021.0,2021-11-28,1,0,0,0,4.833333333333333,0.5,3.0444444444444443,5701072,43579
Serveis,10668310,2021.0,2021-11-29,0,0,1,0,5.916666666666667,0.0,2.2777777777777777,5701072,43579
Serveis,10648932,2021.0,2021-11-30,0,0,1,0,7.345833333333334,0.0,1.4222222222222225,5701072,43579
Serveis,10660035,2021.0,2021-12-01,0,0,1,0,6.964,27.3,1.95,5701072,43579
Serveis,10540355,2021.0,2021-12-02,0,0,1,0,7.38,0.1,2.538888888888889,5701072,43579
Serveis,10432503,2021.0,2021-12-03,0,0,1,0,6.06,0.0,1.6777777777777778,5701072,43579
Serveis,8338438,2021.0,2021-12-04,1,0,0,0,8.641666666666667,0.0,2.9000000000000004,5701072,43579
Serveis,7675982,2021.0,2021-12-05,1,0,0,0,6.241666666666667,0.6,3.655555555555555,5701072,43579
Serveis,8043155,2021.0,2021-12-06,0,1,0,0,6.608333333333333,0.0,2.388888888888889,5701072,43579
Serveis,9634311,2021.0,2021-12-07,0,0,1,0,8.273913043478261,0.0,2.147058823529412,5701072,43579
Serveis,8008362,2021.0,2021-12-08,0,1,0,0,7.803999999999999,0.2,4.655555555555555,5701072,43579
Serveis,10827661,2021.0,2021-12-09,0,0,1,0,5.452000000000001,0.0,2.738888888888889,5701072,43579
Serveis,10353972,2021.0,2021-12-10,0,0,1,0,9.436,0.2,4.294444444444444,5701072,43579
Serveis,8429353,2021.0,2021-12-11,1,0,0,0,7.816,0.2,1.7222222222222223,5701072,43579
Serveis,7683720,2021.0,2021-12-12,1,0,0,0,9.34,0.2,1.4611111111111112,5701072,43579
Serveis,10325411,2021.0,2021-12-13,0,0,1,0,9.204,0.4,1.588888888888889,5701072,43579
Serveis,10396537,2021.0,2021-12-14,0,0,1,0,9.476,0.3,1.3222222222222222,5701072,43579
Serveis,10362698,2021.0,2021-12-15,0,0,1,0,9.844,0.3,1.1555555555555557,5701072,43579
Serveis,10409297,2021.0,2021-12-16,0,0,1,0,8.852,0.3,1.2888888888888888,5701072,43579
Serveis,10253909,2021.0,2021-12-17,0,0,1,0,7.84,0.3,1.2888888888888888,5701072,43579
Serveis,8400959,2021.0,2021-12-18,1,0,0,0,8.107999999999999,0.3,1.25,5701072,43579
Serveis,7816771,2021.0,2021-12-19,1,0,0,0,6.876,0.3,1.6111111111111112,5701072,43579
Serveis,10433374,2021.0,2021-12-20,0,0,1,0,6.688,0.3,1.9388888888888889,5701072,43579
Serveis,10426691,2021.0,2021-12-21,0,0,1,0,6.803999999999999,0.1,1.4444444444444444,5701072,43579
Serveis,10351015,2021.0,2021-12-22,0,0,1,0,7.688,9.8,1.327777777777778,5701072,43579
Serveis,9920820,2021.0,2021-12-23,0,0,0,0,9.612,1.0,1.8888888888888888,5701072,43579
Serveis,8889316,2021.0,2021-12-24,0,0,0,0,10.864,5.4,1.6222222222222222,5701072,43579
Serveis,6829580,2021.0,2021-12-25,1,1,0,0,11.372,1.1,2.138888888888889,5701072,43579
Serveis,6985588,2021.0,2021-12-26,1,0,0,0,10.08,0.0,1.5666666666666669,5701072,43579
Serveis,9236845,2021.0,2021-12-27,0,0,0,0,12.545833333333334,0.0,3.066666666666667,5701072,43579
Serveis,9294757,2021.0,2021-12-28,0,0,0,0,12.664,0.2,2.783333333333333,5701072,43579
Serveis,9256139,2021.0,2021-12-29,0,0,0,0,12.712,0.3,2.0055555555555555,5701072,43579
Serveis,9181749,2021.0,2021-12-30,0,0,0,0,12.876,0.1,1.5705882352941176,5701072,43579
Serveis,8549417,2021.0,2021-12-31,0,0,0,0,12.4875,0.2,1.2000000000000002,5701072,43579
Serveis,6908450,2022.0,2022-01-01,1,1,0,0,12.554166666666667,0.1,1.4722222222222223,5699602,44650
Serveis,7298578,2022.0,2022-01-02,1,0,0,0,11.170833333333334,0.0,1.261111111111111,5699602,44650
Serveis,9490938,2022.0,2022-01-03,0,0,0,0,10.7,0.0,1.8666666666666667,5699602,44650
Serveis,9445398,2022.0,2022-01-04,0,0,0,0,12.795652173913044,92.6,2.552941176470588,5699602,46566
Serveis,9453712,2022.0,2022-01-05,0,0,0,0,6.625,10.6,2.2555555555555555,5699602,46566
Serveis,7410545,2022.0,2022-01-06,0,1,0,0,3.829166666666667,0.0,2.3722222222222222,5699602,44650
Serveis,9680676,2022.0,2022-01-07,0,0,0,0,4.945833333333334,0.0,1.488888888888889,5699602,47565
Serveis,8134002,2022.0,2022-01-08,1,0,0,0,6.175,0.0,2.316666666666667,5699602,46566
Serveis,7442147,2022.0,2022-01-09,1,0,0,0,8.533333333333333,0.1,3.1166666666666667,5699602,44650
Serveis,10308144,2022.0,2022-01-10,0,0,1,0,7.191666666666666,34.1,1.5777777777777775,5699602,47565
Serveis,10286736,2022.0,2022-01-11,0,0,1,0,8.0,0.3,1.7833333333333334,5699602,48606
Serveis,10340105,2022.0,2022-01-12,0,0,1,0,6.2,0.2,1.4444444444444444,5699602,47565
Serveis,10505807,2022.0,2022-01-13,0,0,1,0,6.040909090909091,0.2,1.3235294117647058,5699602,46566
Serveis,10411437,2022.0,2022-01-14,0,0,1,0,5.927272727272728,0.0,1.5588235294117647,5699602,46566
Serveis,8367560,2022.0,2022-01-15,1,0,0,0,5.5181818181818185,0.0,1.9823529411764709,5699602,44650
Serveis,7459753,2022.0,2022-01-16,1,0,0,0,5.709090909090909,0.0,1.711764705882353,5699602,46566
Serveis,10546296,2022.0,2022-01-17,0,0,1,0,6.308695652173912,0.0,1.5388888888888888,5699602,44650
Serveis,10625006,2022.0,2022-01-18,0,0,1,0,5.878260869565217,0.0,1.9,5699602,48606
Serveis,10624931,2022.0,2022-01-19,0,0,1,0,5.617391304347826,0.2,1.4555555555555555,5699602,46566
Serveis,10592478,2022.0,2022-01-20,0,0,1,0,6.117391304347826,0.1,1.6555555555555557,5699602,44650
Serveis,10605739,2022.0,2022-01-21,0,0,1,0,3.717391304347826,0.0,1.5388888888888888,5699602,47565
Serveis,8515868,2022.0,2022-01-22,1,0,0,0,3.726086956521739,0.2,1.561111111111111,5699602,48606
Serveis,7484524,2022.0,2022-01-23,1,0,0,0,5.2043478260869565,0.0,1.4444444444444444,5699602,46566
Serveis,10652535,2022.0,2022-01-24,0,0,1,0,5.904347826086957,0.3,1.4277777777777778,5699602,47565
Serveis,10611000,2022.0,2022-01-25,0,0,1,0,6.843478260869565,0.6000000000000001,1.3611111111111112,5699602,47565
Serveis,10551845,2022.0,2022-01-26,0,0,1,0,7.71304347826087,0.0,1.727777777777778,5699602,46566
Serveis,10485747,2022.0,2022-01-27,0,0,1,0,8.304347826086957,0.0,1.3833333333333335,5699602,48606
Serveis,10214260,2022.0,2022-01-28,0,0,1,0,8.569565217391304,0.0,1.877777777777777,5699602,46566
Serveis,8163867,2022.0,2022-01-29,1,0,0,0,9.42608695652174,0.0,1.727777777777778,5699602,46566
Serveis,7246841,2022.0,2022-01-30,1,0,0,0,9.678260869565218,0.0,1.7944444444444445,5699602,47565
Serveis,10085067,2022.0,2022-01-31,0,0,1,0,8.160869565217391,0.0,2.1722222222222225,5699602,44650
Serveis,10131802,2022.0,2022-02-01,0,0,1,0,8.208333333333334,0.0,2.061111111111112,5699602,46566
Serveis,10011356,2022.0,2022-02-02,0,0,1,0,10.575,0.0,1.876470588235294,5699602,44650
Serveis,10024523,2022.0,2022-02-03,0,0,1,0,11.279166666666669,0.0,1.9055555555555557,5699602,44650
Serveis,9877382,2022.0,2022-02-04,0,0,1,0,9.504166666666666,0.0,1.4333333333333331,5699602,46566
Serveis,8063751,2022.0,2022-02-05,1,0,0,0,9.070833333333333,0.2,1.1444444444444446,5699602,44650
Serveis,7210447,2022.0,2022-02-06,1,0,0,0,7.745833333333334,0.1,1.8111111111111111,5699602,44650
Serveis,10056071,2022.0,2022-02-07,0,0,1,0,8.4,0.0,1.7666666666666666,5699602,48606
Serveis,10106057,2022.0,2022-02-08,0,0,1,0,9.183333333333334,0.2,1.6944444444444444,5699602,48606
Serveis,10058433,2022.0,2022-02-09,0,0,1,0,9.795833333333333,0.0,2.0,5699602,47565
Serveis,10120236,2022.0,2022-02-10,0,0,1,0,8.543478260869565,0.0,1.6555555555555557,5699602,46566
Serveis,9959167,2022.0,2022-02-11,0,0,1,0,9.458333333333334,0.0,1.4611111111111112,5699602,48606
Serveis,8138919,2022.0,2022-02-12,1,0,0,0,8.583333333333334,49.8,1.6666666666666667,5699602,46566
Serveis,7255293,2022.0,2022-02-13,1,0,0,0,9.891666666666667,17.7,2.816666666666667,5699602,46566
Serveis,9970923,2022.0,2022-02-14,0,0,1,0,9.708333333333334,2.2,2.8666666666666667,5699602,47565
Serveis,10190647,2022.0,2022-02-15,0,0,1,0,8.536363636363637,0.0,2.552941176470588,5699602,46566
Serveis,10197353,2022.0,2022-02-16,0,0,1,0,9.454166666666667,0.0,2.216666666666667,5699602,46566
Serveis,10082992,2022.0,2022-02-17,0,0,1,0,12.220833333333331,0.0,1.961111111111111,5699602,47565
Serveis,9862438,2022.0,2022-02-18,0,0,1,0,13.2,0.0,2.261111111111111,5699602,47565
Serveis,8197482,2022.0,2022-02-19,1,0,0,0,8.058333333333334,27.9,1.4,5699602,44650
Serveis,7344627,2022.0,2022-02-20,1,0,0,0,8.7875,0.0,2.2222222222222223,5699602,44650
Serveis,10015168,2022.0,2022-02-21,0,0,1,0,10.752173913043478,0.0,2.705555555555556,5699602,47565
Serveis,10107764,2022.0,2022-02-22,0,0,1,0,9.856521739130434,0.0,1.75,5699602,47565
Serveis,10055804,2022.0,2022-02-23,0,0,1,0,9.970833333333331,0.0,2.161111111111111,5699602,44650
Serveis,9944491,2022.0,2022-02-24,0,0,1,0,11.339130434782607,0.2,1.8058823529411765,5699602,46566
Serveis,9941891,2022.0,2022-02-25,0,0,1,0,9.5,6.9,1.5944444444444443,5699602,44650
Serveis,8203965,2022.0,2022-02-26,1,0,0,0,8.433333333333334,1.8,1.8888888888888888,5699602,47565
Serveis,7327746,2022.0,2022-02-27,1,0,0,0,8.933333333333334,0.0,1.8611111111111112,5699602,46566
Serveis,9870924,2022.0,2022-02-28,0,0,1,0,9.070833333333333,0.6000000000000001,2.094444444444445,5699602,44650
Serveis,10046502,2022.0,2022-03-01,0,0,1,0,9.604347826086956,0.0,2.333333333333333,5699602,46566
Serveis,10154432,2022.0,2022-03-02,0,0,1,0,9.1625,20.1,1.5777777777777775,5699602,46566
Serveis,9920309,2022.0,2022-03-03,0,0,1,0,10.258333333333333,0.1,2.272222222222222,5699602,48606
Serveis,9782695,2022.0,2022-03-04,0,0,1,0,10.241666666666667,1.9,1.9944444444444445,5699602,44650
Serveis,8016759,2022.0,2022-03-05,1,0,0,0,9.720833333333331,58.2,1.8611111111111112,5699602,47565
Serveis,7229554,2022.0,2022-03-06,1,0,0,0,7.691666666666666,8.4,1.3888888888888888,5699602,46566
Serveis,9926552,2022.0,2022-03-07,0,0,1,0,8.321739130434782,0.6000000000000001,1.5055555555555555,5699602,48606
Serveis,10080946,2022.0,2022-03-08,0,0,1,0,6.730434782608696,75.4,1.6941176470588235,5699602,48606
Serveis,10058116,2022.0,2022-03-09,0,0,1,0,9.1375,13.5,1.9944444444444445,5699602,44650
Serveis,9953937,2022.0,2022-03-10,0,0,1,0,9.339130434782607,7.0,2.138888888888889,5699602,44650
Serveis,9806043,2022.0,2022-03-11,0,0,1,0,9.2375,459.5,1.35,5699602,48606
Serveis,8058884,2022.0,2022-03-12,1,0,0,0,8.85,288.5,2.038888888888889,5699602,44650
Serveis,7196598,2022.0,2022-03-13,1,0,0,0,9.920833333333333,19.3,1.3277777777777775,5699602,48606
Serveis,9923892,2022.0,2022-03-14,0,0,1,0,9.845833333333331,14.5,4.733333333333333,5699602,47565
Serveis,9923245,2022.0,2022-03-15,0,0,1,0,12.008333333333333,0.6000000000000001,5.033333333333333,5699602,46566
Serveis,9843418,2022.0,2022-03-16,0,0,1,0,12.0625,0.2,4.444444444444445,5699602,47565
Serveis,9851394,2022.0,2022-03-17,0,0,1,0,12.225,2.6,3.316666666666667,5699602,48606
Serveis,9734474,2022.0,2022-03-18,0,0,1,0,11.375,28.7,3.65,5699602,48606
Serveis,8140039,2022.0,2022-03-19,1,0,0,0,9.2875,14.7,3.2944444444444443,5699602,44650
Serveis,7262668,2022.0,2022-03-20,1,0,0,0,10.2125,215.2,2.105555555555556,5699602,47565
Serveis,9754240,2022.0,2022-03-21,0,0,1,0,9.716666666666669,57.9,3.5166666666666666,5699602,46566
Serveis,9967888,2022.0,2022-03-22,0,0,1,0,8.429166666666667,30.5,3.344444444444445,5699602,47565
Serveis,10014443,2022.0,2022-03-23,0,0,1,0,8.012500000000001,8.899999999999999,2.9833333333333334,5699602,47565
Serveis,10057945,2022.0,2022-03-24,0,0,1,0,8.229166666666666,0.8,2.45,5699602,48606
Serveis,9733335,2022.0,2022-03-25,0,0,1,0,11.804166666666667,0.0,3.5222222222222226,5699602,48606
Serveis,8124369,2022.0,2022-03-26,1,0,0,0,9.729166666666666,72.4,2.827777777777777,5699602,44650
Serveis,6975900,2022.0,2022-03-27,1,0,0,0,13.113636363636363,0.2,2.5647058823529414,5699602,48606
Serveis,9626871,2022.0,2022-03-28,0,0,1,0,12.482608695652177,0.0,1.3611111111111112,5699602,46566
Serveis,9788517,2022.0,2022-03-29,0,0,1,0,11.2125,221.3,2.411111111111111,5699602,47565
Serveis,9778806,2022.0,2022-03-30,0,0,1,0,10.97391304347826,265.6,1.711764705882353,5699602,47565
Serveis,9710046,2022.0,2022-03-31,0,0,1,0,10.075,81.1,2.2777777777777777,5699602,46566
Serveis,9664036,2022.0,2022-04-01,0,0,1,0,6.941666666666666,0.3,3.811111111111111,5699602,48606
Serveis,8135378,2022.0,2022-04-02,1,0,0,0,6.775,0.0,3.7277777777777774,5699602,46566
Serveis,7330114,2022.0,2022-04-03,1,0,0,0,4.621739130434783,9.9,2.341176470588235,5699602,46566
Serveis,10164229,2022.0,2022-04-04,0,0,1,0,6.21304347826087,0.0,2.223529411764705,5699602,46566
Serveis,9985527,2022.0,2022-04-05,0,0,1,0,8.57391304347826,0.0,1.9,5699602,48606
Serveis,9789757,2022.0,2022-04-06,0,0,1,0,11.095454545454546,0.0,2.3294117647058825,5699602,46566
Serveis,9672172,2022.0,2022-04-07,0,0,1,0,13.427272727272726,0.0,3.40625,5699602,46566
Serveis,9460736,2022.0,2022-04-08,0,0,1,0,15.04090909090909,0.0,3.675,5699602,48606
Serveis,7907294,2022.0,2022-04-09,1,0,0,0,13.025,2.0,2.7944444444444443,5699602,47565
Serveis,7052415,2022.0,2022-04-10,1,0,0,0,11.633333333333333,2.7,2.3944444444444444,5699602,46566
Serveis,9030829,2022.0,2022-04-11,0,0,0,0,12.179166666666667,0.0,2.677777777777778,5699602,46566
Serveis,9294131,2022.0,2022-04-12,0,0,0,0,12.620833333333332,7.7,3.788888888888889,5699602,47565
Serveis,9297843,2022.0,2022-04-13,0,0,0,0,11.766666666666666,51.5,3.4833333333333334,5699602,46566
Serveis,8876758,2022.0,2022-04-14,0,0,0,0,15.5625,0.2,3.088888888888889,5699602,46566
Serveis,7470039,2022.0,2022-04-15,0,1,0,0,17.8,0.0,2.077777777777777,5699602,46566
Serveis,7677099,2022.0,2022-04-16,1,0,0,0,18.4125,0.0,2.211111111111111,5699602,47565
Serveis,7005334,2022.0,2022-04-17,1,0,0,0,16.216666666666665,0.0,2.4944444444444445,5699602,48606
Serveis,7401110,2022.0,2022-04-18,0,1,0,0,14.325,0.0,2.077777777777777,5699602,47565
Serveis,9497522,2022.0,2022-04-19,0,0,1,0,13.016666666666666,54.5,1.5277777777777777,5699602,47565
Serveis,9603225,2022.0,2022-04-20,0,0,1,0,11.643478260869566,264.2,4.772222222222222,5699602,48606
Serveis,9709510,2022.0,2022-04-21,0,0,1,0,10.160869565217393,242.7,1.65,5699602,48606
Serveis,9486988,2022.0,2022-04-22,0,0,1,0,12.866666666666667,66.3,2.927777777777778,5699602,47565
Serveis,8116651,2022.0,2022-04-23,1,0,0,0,10.879166666666668,134.1,3.2944444444444443,5699602,48606
Serveis,7212731,2022.0,2022-04-24,1,0,0,0,14.1875,0.2,2.727777777777778,5699602,48606
Serveis,9463217,2022.0,2022-04-25,0,0,1,0,13.766666666666666,0.0,2.605555555555556,5699602,47565
Serveis,9553319,2022.0,2022-04-26,0,0,1,0,14.620833333333332,0.0,2.477777777777778,5699602,46566
Serveis,9509919,2022.0,2022-04-27,0,0,1,0,14.995454545454544,0.0,1.6722222222222225,5699602,47565
Serveis,9506898,2022.0,2022-04-28,0,0,1,0,15.9,5.0,1.741176470588235,5699602,48606
Serveis,9508427,2022.0,2022-04-29,0,0,1,0,16.870833333333334,8.6,2.1166666666666667,5699602,47565
Serveis,8052968,2022.0,2022-04-30,1,0,0,0,16.341666666666665,96.3,2.061111111111112,5699602,46566
Serveis,7272558,2022.0,2022-05-01,1,0,0,0,15.775,90.3,1.961111111111111,5699602,47565
Serveis,9391652,2022.0,2022-05-02,0,0,1,0,15.108333333333334,21.2,1.5722222222222222,5699602,48606
Serveis,9521555,2022.0,2022-05-03,0,0,1,0,13.76086956521739,52.8,1.9888888888888887,5699602,48606
Serveis,9580220,2022.0,2022-05-04,0,0,1,0,14.204347826086956,15.2,1.711764705882353,5699602,48606
Serveis,9626167,2022.0,2022-05-05,0,0,1,0,15.156521739130431,15.1,1.9176470588235293,5699602,48606
Serveis,9559811,2022.0,2022-05-06,0,0,1,0,15.941666666666668,0.0,2.455555555555556,5699602,46566
Serveis,8116359,2022.0,2022-05-07,1,0,0,0,16.5,0.0,2.4000000000000004,5699602,47565
Serveis,7342322,2022.0,2022-05-08,1,0,0,0,16.599999999999998,3.6000000000000005,1.95,5699602,46566
Serveis,9624595,2022.0,2022-05-09,0,0,1,0,17.091666666666665,3.2,1.9055555555555557,5699602,46566
Serveis,9836226,2022.0,2022-05-10,0,0,1,0,17.904166666666665,0.0,2.4555555555555557,5699602,48606
Serveis,9952302,2022.0,2022-05-11,0,0,1,0,17.991666666666667,0.0,3.1333333333333333,5699602,46566
Serveis,10005697,2022.0,2022-05-12,0,0,1,0,17.754166666666666,0.0,2.3666666666666667,5699602,47565
Serveis,9880690,2022.0,2022-05-13,0,0,1,0,17.545833333333334,0.0,1.9222222222222225,5699602,47565
Serveis,8443064,2022.0,2022-05-14,1,0,0,0,19.725,0.0,2.1222222222222222,5699602,46566
Serveis,7772422,2022.0,2022-05-15,1,0,0,0,20.27083333333333,0.0,2.45,5699602,48606
Serveis,10252060,2022.0,2022-05-16,0,0,1,0,21.016666666666666,0.0,2.083333333333333,5699602,46566
Serveis,10471666,2022.0,2022-05-17,0,0,1,0,21.070833333333333,0.0,2.3833333333333333,5699602,47565
Serveis,11053550,2022.0,2022-05-18,0,0,1,0,22.975,0.0,1.961111111111111,5699602,48606
Serveis,11115368,2022.0,2022-05-19,0,0,1,0,21.8,0.0,2.288888888888889,5699602,47565
Serveis,11029143,2022.0,2022-05-20,0,0,1,0,22.354166666666668,0.0,2.316666666666667,5699602,47565
Serveis,9436624,2022.0,2022-05-21,1,0,0,0,23.83333333333333,0.0,2.888888888888889,5699602,47565
Serveis,8661098,2022.0,2022-05-22,1,0,0,0,25.14583333333333,0.0,3.0277777777777777,5699602,47565
Serveis,11138228,2022.0,2022-05-23,0,0,1,0,21.7125,25.6,2.9055555555555554,5699602,46566
Serveis,10655107,2022.0,2022-05-24,0,0,1,0,15.383333333333333,715.0,1.9055555555555557,5699602,48606
Serveis,10085454,2022.0,2022-05-25,0,0,1,0,15.356521739130434,3.0,1.847058823529412,5699602,47565
Serveis,10372770,2022.0,2022-05-26,0,0,1,0,18.9375,0.4,2.3833333333333333,5699602,46566
Serveis,10533418,2022.0,2022-05-27,0,0,1,0,20.745833333333334,0.0,1.8722222222222225,5699602,46566
Serveis,9077011,2022.0,2022-05-28,1,0,0,0,22.679166666666664,0.0,2.588888888888889,5699602,48606
Serveis,8080973,2022.0,2022-05-29,1,0,0,0,20.054166666666667,0.0,2.25,5699602,47565
Serveis,10344938,2022.0,2022-05-30,0,0,1,0,19.816666666666663,0.2,2.3833333333333333,5699602,47565
Serveis,10540802,2022.0,2022-05-31,0,0,1,0,20.316666666666663,0.0,2.0166666666666666,5699602,46566
Serveis,11193490,2022.0,2022-06-01,0,0,1,0,21.577272727272728,0.0,2.5352941176470587,5699602,46566
Serveis,11049795,2022.0,2022-06-02,0,0,1,0,21.40434782608696,0.0,2.2294117647058824,5699602,48606
Serveis,10977891,2022.0,2022-06-03,0,0,1,0,23.330434782608695,0.0,2.235294117647059,5699602,48606
Serveis,9244645,2022.0,2022-06-04,1,0,0,0,23.20434782608696,0.0,1.8352941176470587,5699602,46566
Serveis,8449578,2022.0,2022-06-05,1,0,0,0,22.1,0.0,2.588235294117647,5699602,48606
Serveis,9212522,2022.0,2022-06-06,0,1,0,0,21.995652173913044,0.0,2.682352941176471,5699602,47565
Serveis,11689892,2022.0,2022-06-07,0,0,1,0,21.956521739130437,0.0,2.894117647058824,5699602,46566
Serveis,11640242,2022.0,2022-06-08,0,0,1,0,22.2,150.7,2.0588235294117645,5699602,47565
Serveis,11323808,2022.0,2022-06-09,0,0,1,0,20.617391304347827,0.2,2.6411764705882352,5699602,46566
Serveis,11406923,2022.0,2022-06-10,0,0,1,0,21.930434782608696,0.0,2.48235294117647,5699602,46566
Serveis,9659562,2022.0,2022-06-11,1,0,0,0,24.13478260869565,0.0,2.223529411764705,5699602,46566
Serveis,8931113,2022.0,2022-06-12,1,0,0,0,25.73478260869565,0.5,2.052941176470588,5699602,48606
Serveis,12084130,2022.0,2022-06-13,0,0,1,0,25.536363636363635,0.0,2.429411764705882,5699602,47565
Serveis,12044487,2022.0,2022-06-14,0,0,1,0,25.082608695652173,0.7,2.0058823529411764,5699602,48606
Serveis,12464563,2022.0,2022-06-15,0,0,1,0,27.956521739130437,0.6,2.317647058823529,5699602,48606
Serveis,12850242,2022.0,2022-06-16,0,0,1,0,27.59130434782609,0.0,2.041176470588236,5699602,46566
Serveis,12750249,2022.0,2022-06-17,0,0,1,0,28.660869565217396,4.0,2.0294117647058822,5699602,48606
Serveis,10376274,2022.0,2022-06-18,1,0,0,0,27.05217391304348,0.0,2.394117647058824,5699602,48606
Serveis,9328688,2022.0,2022-06-19,1,0,0,0,24.547826086956523,0.0,2.888235294117647,5699602,47565
Serveis,12546687,2022.0,2022-06-20,0,0,1,0,23.904347826086955,0.0,1.994117647058824,5699602,47565
Serveis,12637011,2022.0,2022-06-21,0,0,1,0,25.02380952380953,145.5,1.44375,5699602,47565
Serveis,12282556,2022.0,2022-06-22,0,0,1,0,22.35,31.4,2.375,5699602,46566
Serveis,11821994,2022.0,2022-06-23,0,0,0,0,23.02,0.2,3.152941176470588,5699602,46566
Serveis,9417330,2022.0,2022-06-24,0,1,0,0,22.917391304347827,0.0,3.0352941176470587,5699602,48606
Serveis,9604367,2022.0,2022-06-25,1,0,0,0,22.282608695652176,0.2,2.4058823529411764,5699602,47565
Serveis,8926589,2022.0,2022-06-26,1,0,0,0,22.830434782608695,0.0,2.664705882352941,5699602,48606
Serveis,11926666,2022.0,2022-06-27,0,0,0,0,22.37826086956522,43.4,1.6176470588235294,5699602,48606
