consumo,fecha,findesemana,festivos,pernoctaciones,tmed,poblacion,t-1
8934320,1619654400,0,0,142000,14.720833333333331,5702262,8895768.0
8848007,1619740800,0,0,142000,14.725,5702262,8934320.0
6821203,1619827200,1,1,204000,12.6,5702262,8848007.0
6672186,1619913600,1,0,204000,11.1125,5702262,6821203.0
8696881,1620000000,0,0,204000,12.020833333333334,5702262,6672186.0
8787800,1620086400,0,0,204000,13.383333333333333,5702262,8696881.0
8901058,1620172800,0,0,204000,15.895833333333334,5702262,8787800.0
8966110,1620259200,0,0,204000,16.395833333333332,5702262,8901058.0
8829004,1620345600,0,0,204000,16.833333333333332,5702262,8966110.0
7624080,1620432000,1,0,204000,17.920833333333334,5702262,8829004.0
6982240,1620518400,1,0,204000,16.9,5702262,7624080.0
8910218,1620604800,0,0,204000,16.330434782608698,5702262,6982240.0
8929695,1620691200,0,0,204000,13.995833333333332,5702262,8910218.0
8922776,1620777600,0,0,204000,14.241666666666667,5702262,8929695.0
9000506,1620864000,0,0,204000,15.130434782608695,5702262,8922776.0
8946182,1620950400,0,0,204000,15.108333333333334,5702262,9000506.0
7682448,1621036800,1,0,204000,16.391304347826086,5702262,8946182.0
6991200,1621123200,1,0,204000,19.317391304347822,5702262,7682448.0
8851511,1621209600,0,0,204000,16.01304347826087,5702262,6991200.0
9072521,1621296000,0,0,204000,15.991304347826087,5702262,8851511.0
9025909,1621382400,0,0,204000,16.079166666666666,5702262,9072521.0
9090532,1621468800,0,0,204000,16.0125,5702262,9025909.0
9000827,1621555200,0,0,204000,16.6125,5702262,9090532.0
7668845,1621641600,1,0,204000,15.95,5702262,9000827.0
6917817,1621728000,1,0,204000,14.333333333333334,5702262,7668845.0
7369044,1621814400,0,1,204000,17.079166666666666,5702262,6917817.0
8995621,1621900800,0,0,204000,14.995833333333332,5702262,7369044.0
9091302,1621987200,0,0,204000,15.854166666666666,5702262,8995621.0
9268907,1622073600,0,0,204000,18.10833333333333,5702262,9091302.0
9305830,1622160000,0,0,204000,19.445833333333333,5702262,9268907.0
8035541,1622246400,1,0,204000,20.575,5702262,9305830.0
7256584,1622332800,1,0,204000,20.54583333333333,5702262,8035541.0
9304758,1622419200,0,0,204000,19.2,5702262,7256584.0
9708881,1622505600,0,0,277000,19.129166666666663,5702262,9304758.0
9866367,1622592000,0,0,277000,18.820833333333333,5702262,9708881.0
9918139,1622678400,0,0,277000,19.825,5702262,9866367.0
9892452,1622764800,0,0,277000,19.808333333333334,5702262,9918139.0
8414639,1622851200,1,0,277000,19.33333333333333,5702262,9892452.0
7381606,1622937600,1,0,277000,19.92083333333333,5702262,8414639.0
9817466,1623024000,0,0,277000,19.441666666666663,5702262,7381606.0
10192567,1623110400,0,0,277000,20.616666666666667,5702262,9817466.0
10403565,1623196800,0,0,277000,21.6625,5702262,10192567.0
10670572,1623283200,0,0,277000,22.175,5702262,10403565.0
10701160,1623369600,0,0,277000,22.8625,5702262,10670572.0
9093469,1623456000,1,0,277000,23.504166666666663,5702262,10701160.0
8055881,1623542400,1,0,277000,25.195833333333336,5702262,9093469.0
11300442,1623628800,0,0,277000,25.79583333333333,5702262,8055881.0
11539196,1623715200,0,0,277000,25.404347826086955,5702262,11300442.0
11570352,1623801600,0,0,277000,25.230434782608693,5702262,11539196.0
11512567,1623888000,0,0,277000,21.54583333333333,5702262,11570352.0
11336360,1623974400,0,0,277000,22.6375,5702262,11512567.0
9486820,1624060800,1,0,277000,23.1,5702262,11336360.0
8112519,1624147200,1,0,277000,22.10833333333333,5702262,9486820.0
11113447,1624233600,0,0,277000,22.08333333333333,5702262,8112519.0
10927719,1624320000,0,0,277000,20.717391304347824,5702262,11113447.0
10184996,1624406400,0,0,277000,18.916666666666668,5702262,10927719.0
8091985,1624492800,0,1,277000,19.17391304347826,5702262,10184996.0
10232982,1624579200,0,0,277000,20.570833333333333,5702262,8091985.0
9075591,1624665600,1,0,277000,21.929166666666664,5702262,10232982.0
8123329,1624752000,1,0,277000,22.55,5702262,9075591.0
11004412,1624838400,0,0,277000,22.254166666666663,5702262,8123329.0
10996616,1624924800,0,0,277000,21.51304347826087,5702262,11004412.0
10776235,1625011200,0,0,277000,21.725,5702262,10996616.0
11387626,1625097600,0,0,505000,23.221739130434784,5701072,10776235.0
11309024,1625184000,0,0,505000,23.56086956521739,5701072,11387626.0
9722989,1625270400,1,0,505000,24.15217391304348,5701072,11309024.0
8914705,1625356800,1,0,505000,23.691304347826087,5701072,9722989.0
11556395,1625443200,0,0,505000,23.645454545454548,5701072,8914705.0
12000457,1625529600,0,0,505000,24.578260869565216,5701072,11556395.0
11348327,1625616000,0,0,505000,22.48260869565217,5701072,12000457.0
11177780,1625702400,0,0,505000,21.878260869565217,5701072,11348327.0
11267820,1625788800,0,0,505000,22.50434782608696,5701072,11177780.0
9684985,1625875200,1,0,505000,23.76521739130435,5701072,11267820.0
8636997,1625961600,1,0,505000,23.93478260869565,5701072,9684985.0
11516487,1626048000,0,0,505000,23.52173913043478,5701072,8636997.0
10639860,1626134400,0,0,505000,19.643478260869564,5701072,11516487.0
10698223,1626220800,0,0,505000,20.1,5701072,10639860.0
11056625,1626307200,0,0,505000,21.81304347826087,5701072,10698223.0
11113798,1626393600,0,0,505000,22.39130434782609,5701072,11056625.0
9548122,1626480000,1,0,505000,23.247826086956525,5701072,11113798.0
8547439,1626566400,1,0,505000,23.89565217391305,5701072,9548122.0
11760044,1626652800,0,0,505000,25.595652173913045,5701072,8547439.0
11966341,1626739200,0,0,505000,25.63043478260869,5701072,11760044.0
12182108,1626825600,0,0,505000,26.169565217391305,5701072,11966341.0
12241507,1626912000,0,0,505000,26.76086956521739,5701072,12182108.0
12059177,1626998400,0,0,505000,26.404347826086955,5701072,12241507.0
9892379,1627084800,1,0,505000,25.691304347826087,5701072,12059177.0
8631569,1627171200,1,0,505000,24.00434782608696,5701072,9892379.0
11363356,1627257600,0,0,505000,22.76086956521739,5701072,8631569.0
11581347,1627344000,0,0,505000,23.53478260869565,5701072,11363356.0
11615623,1627430400,0,0,505000,23.8,5701072,11581347.0
11678025,1627516800,0,0,505000,23.98695652173913,5701072,11615623.0
11870479,1627603200,0,0,505000,25.095652173913045,5701072,11678025.0
9550289,1627689600,1,0,505000,21.47391304347826,5701072,11870479.0
7992743,1627776000,1,0,601000,19.45217391304348,5701072,9550289.0
10372630,1627862400,0,0,601000,20.97083333333333,5701072,7992743.0
10771466,1627948800,0,0,601000,22.2125,5701072,10372630.0
10704946,1628035200,0,0,601000,22.995833333333334,5701072,10771466.0
10776726,1628121600,0,0,601000,23.165217391304346,5701072,10704946.0
10657100,1628208000,0,0,601000,23.48260869565217,5701072,10776726.0
9458640,1628294400,1,0,601000,25.266666666666666,5701072,10657100.0
8023264,1628380800,1,0,601000,21.98333333333333,5701072,9458640.0
9756539,1628467200,0,0,601000,22.1375,5701072,8023264.0
9959945,1628553600,0,0,601000,23.741666666666664,5701072,9756539.0
10155705,1628640000,0,0,601000,26.21666666666667,5701072,9959945.0
10645673,1628726400,0,0,601000,29.09130434782609,5701072,10155705.0
10762799,1628812800,0,0,601000,28.058333333333334,5701072,10645673.0
9739986,1628899200,1,0,601000,28.541666666666668,5701072,10762799.0
8800381,1628985600,1,0,601000,27.77916666666667,5701072,9739986.0
10850114,1629072000,0,0,601000,25.866666666666664,5701072,8800381.0
10289100,1629158400,0,0,601000,22.9875,5701072,10850114.0
10225957,1629244800,0,0,601000,22.704166666666666,5701072,10289100.0
10293904,1629331200,0,0,601000,21.75,5701072,10225957.0
10548092,1629417600,0,0,601000,22.90416666666667,5701072,10293904.0
9658486,1629504000,1,0,601000,25.017391304347825,5701072,10548092.0
8557468,1629590400,1,0,601000,24.40416666666667,5701072,9658486.0
10665314,1629676800,0,0,601000,23.3875,5701072,8557468.0
10524648,1629763200,0,0,601000,22.6375,5701072,10665314.0
10469638,1629849600,0,0,601000,22.03333333333333,5701072,10524648.0
10747918,1629936000,0,0,601000,22.816666666666663,5701072,10469638.0
11166620,1630022400,0,0,601000,25.5625,5701072,10747918.0
9390244,1630108800,1,0,601000,23.104166666666668,5701072,11166620.0
8292953,1630195200,1,0,601000,22.09130434782609,5701072,9390244.0
10457999,1630281600,0,0,601000,20.52608695652174,5701072,8292953.0
10695336,1630368000,0,0,601000,21.991304347826087,5701072,10457999.0
10736226,1630454400,0,0,438000,20.808333333333334,5701072,10695336.0
10801519,1630540800,0,0,438000,21.34166666666667,5701072,10736226.0
11029809,1630627200,0,0,438000,22.329166666666666,5701072,10801519.0
9368305,1630713600,1,0,438000,21.89583333333333,5701072,11029809.0
8649634,1630800000,1,0,438000,24.079166666666666,5701072,9368305.0
11919818,1630886400,0,0,438000,24.60833333333333,5701072,8649634.0
11977192,1630972800,0,0,438000,23.40416666666667,5701072,11919818.0
12000669,1631059200,0,0,438000,23.6375,5701072,11977192.0
12038263,1631145600,0,0,438000,23.53478260869565,5701072,12000669.0
11419450,1631232000,0,0,438000,21.95652173913044,5701072,12038263.0
8795018,1631318400,1,1,438000,21.056521739130435,5701072,11419450.0
9045254,1631404800,1,0,438000,22.46521739130435,5701072,8795018.0
11977695,1631491200,0,0,438000,23.18260869565217,5701072,9045254.0
12495413,1631577600,0,0,438000,24.53478260869565,5701072,11977695.0
12343356,1631664000,0,0,438000,24.35652173913044,5701072,12495413.0
11860135,1631750400,0,0,438000,21.09583333333333,5701072,12343356.0
11613319,1631836800,0,0,438000,21.0875,5701072,11860135.0
9598109,1631923200,1,0,438000,19.879166666666663,5701072,11613319.0
8144335,1632009600,1,0,438000,18.27083333333333,5701072,9598109.0
10590441,1632096000,0,0,438000,17.941666666666666,5701072,8144335.0
10237856,1632182400,0,0,438000,16.379166666666666,5701072,10590441.0
10418422,1632268800,0,0,438000,18.6,5701072,10237856.0
10509757,1632355200,0,0,438000,18.64583333333333,5701072,10418422.0
8646895,1632441600,0,1,438000,19.25,5701072,10509757.0
9404190,1632528000,1,0,438000,22.34583333333333,5701072,8646895.0
8406433,1632614400,1,0,438000,21.554166666666664,5701072,9404190.0
11129463,1632700800,0,0,438000,21.258333333333333,5701072,8406433.0
11319392,1632787200,0,0,438000,20.0375,5701072,11129463.0
11085237,1632873600,0,0,438000,19.591666666666665,5701072,11319392.0
10867163,1632960000,0,0,438000,18.825,5701072,11085237.0
10519321,1633046400,0,0,513000,18.370833333333334,5701072,10867163.0
8868672,1633132800,1,0,513000,19.288,5701072,10519321.0
8179485,1633219200,1,0,513000,19.332,5701072,8868672.0
9918194,1633305600,0,0,513000,13.74,5701072,8179485.0
10004122,1633392000,0,0,513000,15.74,5701072,9918194.0
10137197,1633478400,0,0,513000,16.788,5701072,10004122.0
10032569,1633564800,0,0,513000,16.276,5701072,10137197.0
9884468,1633651200,0,0,513000,16.108,5701072,10032569.0
8265661,1633737600,1,0,513000,16.264,5701072,9884468.0
7478197,1633824000,1,0,513000,15.948,5701072,8265661.0
9430775,1633910400,0,0,513000,15.88,5701072,7478197.0
7603752,1633996800,0,1,513000,15.728,5701072,9430775.0
9807155,1634083200,0,0,513000,15.792,5701072,7603752.0
9844230,1634169600,0,0,513000,15.436,5701072,9807155.0
9943730,1634256000,0,0,513000,16.808,5701072,9844230.0
8324336,1634342400,1,0,513000,16.636,5701072,9943730.0
7472592,1634428800,1,0,513000,15.916,5701072,8324336.0
9919083,1634515200,0,0,513000,17.676,5701072,7472592.0
10189813,1634601600,0,0,513000,18.12,5701072,9919083.0
10219831,1634688000,0,0,513000,17.576,5701072,10189813.0
10092494,1634774400,0,0,513000,16.072,5701072,10219831.0
9848651,1634860800,0,0,513000,14.896,5701072,10092494.0
8130472,1634947200,1,0,513000,13.476,5701072,9848651.0
7362759,1635033600,1,0,513000,14.116,5701072,8130472.0
9683310,1635120000,0,0,513000,14.612,5701072,7362759.0
9928950,1635206400,0,0,513000,14.788,5701072,9683310.0
9854699,1635292800,0,0,513000,14.048,5701072,9928950.0
9730186,1635379200,0,0,513000,13.844,5701072,9854699.0
9825798,1635465600,0,0,513000,14.956,5701072,9730186.0
8313773,1635552000,1,0,513000,16.066666666666666,5701072,9825798.0
7493363,1635638400,1,0,513000,17.924,5701072,8313773.0
7802918,1635724800,0,1,421000,15.088,5701072,7493363.0
9568789,1635811200,0,0,421000,11.720833333333331,5701072,7802918.0
9653943,1635897600,0,0,421000,10.132,5701072,9568789.0
9779050,1635984000,0,0,421000,9.204,5701072,9653943.0
9758361,1636070400,0,0,421000,8.927999999999999,5701072,9779050.0
8088721,1636156800,1,0,421000,9.54,5701072,9758361.0
7229880,1636243200,1,0,421000,9.352,5701072,8088721.0
9752065,1636329600,0,0,421000,11.628,5701072,7229880.0
9964217,1636416000,0,0,421000,10.608333333333333,5701072,9752065.0
9992977,1636502400,0,0,421000,11.716666666666669,5701072,9964217.0
10005291,1636588800,0,0,421000,13.208,5701072,9992977.0
9823775,1636675200,0,0,421000,13.5,5701072,10005291.0
8120009,1636761600,1,0,421000,13.664,5701072,9823775.0
7249535,1636848000,1,0,421000,10.656,5701072,8120009.0
9828135,1636934400,0,0,421000,9.98,5701072,7249535.0
10070531,1637020800,0,0,421000,9.012,5701072,9828135.0
10035619,1637107200,0,0,421000,8.876,5701072,10070531.0
10089911,1637193600,0,0,421000,9.208,5701072,10035619.0
9969777,1637280000,0,0,421000,9.956,5701072,10089911.0
8196095,1637366400,1,0,421000,9.46,5701072,9969777.0
7297039,1637452800,1,0,421000,11.504166666666668,5701072,8196095.0
9927277,1637539200,0,0,421000,9.675,5701072,7297039.0
10160989,1637625600,0,0,421000,9.770833333333334,5701072,9927277.0
10164048,1637712000,0,0,421000,8.416666666666666,5701072,10160989.0
10307327,1637798400,0,0,421000,8.15,5701072,10164048.0
10240259,1637884800,0,0,421000,7.065217391304348,5701072,10307327.0
8417431,1637971200,1,0,421000,6.108695652173913,5701072,10240259.0
7821866,1638057600,1,0,421000,4.833333333333333,5701072,8417431.0
10668310,1638144000,0,0,421000,5.916666666666667,5701072,7821866.0
10648932,1638230400,0,0,421000,7.345833333333334,5701072,10668310.0
10660035,1638316800,0,0,430000,6.964,5701072,10648932.0
10540355,1638403200,0,0,430000,7.38,5701072,10660035.0
10432503,1638489600,0,0,430000,6.06,5701072,10540355.0
8338438,1638576000,1,0,430000,8.641666666666667,5701072,10432503.0
7675982,1638662400,1,0,430000,6.241666666666667,5701072,8338438.0
8043155,1638748800,0,1,430000,6.608333333333333,5701072,7675982.0
9634311,1638835200,0,0,430000,8.273913043478261,5701072,8043155.0
8008362,1638921600,0,1,430000,7.803999999999999,5701072,9634311.0
10827661,1639008000,0,0,430000,5.452000000000001,5701072,8008362.0
10353972,1639094400,0,0,430000,9.436,5701072,10827661.0
8429353,1639180800,1,0,430000,7.816,5701072,10353972.0
7683720,1639267200,1,0,430000,9.34,5701072,8429353.0
10325411,1639353600,0,0,430000,9.204,5701072,7683720.0
10396537,1639440000,0,0,430000,9.476,5701072,10325411.0
10362698,1639526400,0,0,430000,9.844,5701072,10396537.0
10409297,1639612800,0,0,430000,8.852,5701072,10362698.0
10253909,1639699200,0,0,430000,7.84,5701072,10409297.0
8400959,1639785600,1,0,430000,8.107999999999999,5701072,10253909.0
7816771,1639872000,1,0,430000,6.876,5701072,8400959.0
10433374,1639958400,0,0,430000,6.688,5701072,7816771.0
10426691,1640044800,0,0,430000,6.803999999999999,5701072,10433374.0
10351015,1640131200,0,0,430000,7.688,5701072,10426691.0
9920820,1640217600,0,0,430000,9.612,5701072,10351015.0
8889316,1640304000,0,0,430000,10.864,5701072,9920820.0
6829580,1640390400,1,1,430000,11.372,5701072,8889316.0
6985588,1640476800,1,0,430000,10.08,5701072,6829580.0
9236845,1640563200,0,0,430000,12.545833333333334,5701072,6985588.0
9294757,1640649600,0,0,430000,12.664,5701072,9236845.0
9256139,1640736000,0,0,430000,12.712,5701072,9294757.0
9181749,1640822400,0,0,430000,12.876,5701072,9256139.0
8549417,1640908800,0,0,430000,12.4875,5701072,9181749.0
6908450,1640995200,1,1,337000,12.554166666666667,5699602,8549417.0
7298578,1641081600,1,0,337000,11.170833333333334,5699602,6908450.0
9490938,1641168000,0,0,337000,10.7,5699602,7298578.0
9445398,1641254400,0,0,337000,12.795652173913044,5699602,9490938.0
9453712,1641340800,0,0,337000,6.625,5699602,9445398.0
7410545,1641427200,0,1,337000,3.829166666666667,5699602,9453712.0
9680676,1641513600,0,0,337000,4.945833333333334,5699602,7410545.0
8134002,1641600000,1,0,337000,6.175,5699602,9680676.0
7442147,1641686400,1,0,337000,8.533333333333333,5699602,8134002.0
10308144,1641772800,0,0,337000,7.191666666666666,5699602,7442147.0
10286736,1641859200,0,0,337000,8.0,5699602,10308144.0
10340105,1641945600,0,0,337000,6.2,5699602,10286736.0
10505807,1642032000,0,0,337000,6.040909090909091,5699602,10340105.0
10411437,1642118400,0,0,337000,5.927272727272728,5699602,10505807.0
8367560,1642204800,1,0,337000,5.5181818181818185,5699602,10411437.0
7459753,1642291200,1,0,337000,5.709090909090909,5699602,8367560.0
10546296,1642377600,0,0,337000,6.308695652173912,5699602,7459753.0
10625006,1642464000,0,0,337000,5.878260869565217,5699602,10546296.0
10624931,1642550400,0,0,337000,5.617391304347826,5699602,10625006.0
10592478,1642636800,0,0,337000,6.117391304347826,5699602,10624931.0
10605739,1642723200,0,0,337000,3.717391304347826,5699602,10592478.0
8515868,1642809600,1,0,337000,3.726086956521739,5699602,10605739.0
7484524,1642896000,1,0,337000,5.2043478260869565,5699602,8515868.0
10652535,1642982400,0,0,337000,5.904347826086957,5699602,7484524.0
10611000,1643068800,0,0,337000,6.843478260869565,5699602,10652535.0
10551845,1643155200,0,0,337000,7.71304347826087,5699602,10611000.0
10485747,1643241600,0,0,337000,8.304347826086957,5699602,10551845.0
10214260,1643328000,0,0,337000,8.569565217391304,5699602,10485747.0
8163867,1643414400,1,0,337000,9.42608695652174,5699602,10214260.0
7246841,1643500800,1,0,337000,9.678260869565218,5699602,8163867.0
10085067,1643587200,0,0,337000,8.160869565217391,5699602,7246841.0
10131802,1643673600,0,0,439000,8.208333333333334,5699602,10085067.0
10011356,1643760000,0,0,439000,10.575,5699602,10131802.0
10024523,1643846400,0,0,439000,11.279166666666669,5699602,10011356.0
9877382,1643932800,0,0,439000,9.504166666666666,5699602,10024523.0
8063751,1644019200,1,0,439000,9.070833333333333,5699602,9877382.0
7210447,1644105600,1,0,439000,7.745833333333334,5699602,8063751.0
10056071,1644192000,0,0,439000,8.4,5699602,7210447.0
10106057,1644278400,0,0,439000,9.183333333333334,5699602,10056071.0
10058433,1644364800,0,0,439000,9.795833333333333,5699602,10106057.0
10120236,1644451200,0,0,439000,8.543478260869565,5699602,10058433.0
9959167,1644537600,0,0,439000,9.458333333333334,5699602,10120236.0
8138919,1644624000,1,0,439000,8.583333333333334,5699602,9959167.0
7255293,1644710400,1,0,439000,9.891666666666667,5699602,8138919.0
9970923,1644796800,0,0,439000,9.708333333333334,5699602,7255293.0
10190647,1644883200,0,0,439000,8.536363636363637,5699602,9970923.0
10197353,1644969600,0,0,439000,9.454166666666667,5699602,10190647.0
10082992,1645056000,0,0,439000,12.220833333333331,5699602,10197353.0
9862438,1645142400,0,0,439000,13.2,5699602,10082992.0
8197482,1645228800,1,0,439000,8.058333333333334,5699602,9862438.0
7344627,1645315200,1,0,439000,8.7875,5699602,8197482.0
10015168,1645401600,0,0,439000,10.752173913043478,5699602,7344627.0
10107764,1645488000,0,0,439000,9.856521739130434,5699602,10015168.0
10055804,1645574400,0,0,439000,9.970833333333331,5699602,10107764.0
9944491,1645660800,0,0,439000,11.339130434782607,5699602,10055804.0
9941891,1645747200,0,0,439000,9.5,5699602,9944491.0
8203965,1645833600,1,0,439000,8.433333333333334,5699602,9941891.0
7327746,1645920000,1,0,439000,8.933333333333334,5699602,8203965.0
9870924,1646006400,0,0,439000,9.070833333333333,5699602,7327746.0
10046502,1646092800,0,0,531000,9.604347826086956,5699602,9870924.0
10154432,1646179200,0,0,531000,9.1625,5699602,10046502.0
9920309,1646265600,0,0,531000,10.258333333333333,5699602,10154432.0
9782695,1646352000,0,0,531000,10.241666666666667,5699602,9920309.0
8016759,1646438400,1,0,531000,9.720833333333331,5699602,9782695.0
7229554,1646524800,1,0,531000,7.691666666666666,5699602,8016759.0
9926552,1646611200,0,0,531000,8.321739130434782,5699602,7229554.0
10080946,1646697600,0,0,531000,6.730434782608696,5699602,9926552.0
10058116,1646784000,0,0,531000,9.1375,5699602,10080946.0
9953937,1646870400,0,0,531000,9.339130434782607,5699602,10058116.0
9806043,1646956800,0,0,531000,9.2375,5699602,9953937.0
8058884,1647043200,1,0,531000,8.85,5699602,9806043.0
7196598,1647129600,1,0,531000,9.920833333333333,5699602,8058884.0
9923892,1647216000,0,0,531000,9.845833333333331,5699602,7196598.0
9923245,1647302400,0,0,531000,12.008333333333333,5699602,9923892.0
9843418,1647388800,0,0,531000,12.0625,5699602,9923245.0
9851394,1647475200,0,0,531000,12.225,5699602,9843418.0
9734474,1647561600,0,0,531000,11.375,5699602,9851394.0
8140039,1647648000,1,0,531000,9.2875,5699602,9734474.0
7262668,1647734400,1,0,531000,10.2125,5699602,8140039.0
9754240,1647820800,0,0,531000,9.716666666666669,5699602,7262668.0
9967888,1647907200,0,0,531000,8.429166666666667,5699602,9754240.0
10014443,1647993600,0,0,531000,8.012500000000001,5699602,9967888.0
10057945,1648080000,0,0,531000,8.229166666666666,5699602,10014443.0
9733335,1648166400,0,0,531000,11.804166666666667,5699602,10057945.0
8124369,1648252800,1,0,531000,9.729166666666666,5699602,9733335.0
6975900,1648339200,1,0,531000,13.113636363636363,5699602,8124369.0
9626871,1648425600,0,0,531000,12.482608695652177,5699602,6975900.0
9788517,1648512000,0,0,531000,11.2125,5699602,9626871.0
9778806,1648598400,0,0,531000,10.97391304347826,5699602,9788517.0
9710046,1648684800,0,0,531000,10.075,5699602,9778806.0
9664036,1648771200,0,0,760000,6.941666666666666,5699602,9710046.0
8135378,1648857600,1,0,760000,6.775,5699602,9664036.0
7330114,1648944000,1,0,760000,4.621739130434783,5699602,8135378.0
10164229,1649030400,0,0,760000,6.21304347826087,5699602,7330114.0
9985527,1649116800,0,0,760000,8.57391304347826,5699602,10164229.0
9789757,1649203200,0,0,760000,11.095454545454546,5699602,9985527.0
9672172,1649289600,0,0,760000,13.427272727272726,5699602,9789757.0
9460736,1649376000,0,0,760000,15.04090909090909,5699602,9672172.0
7907294,1649462400,1,0,760000,13.025,5699602,9460736.0
7052415,1649548800,1,0,760000,11.633333333333333,5699602,7907294.0
9030829,1649635200,0,0,760000,12.179166666666667,5699602,7052415.0
9294131,1649721600,0,0,760000,12.620833333333332,5699602,9030829.0
9297843,1649808000,0,0,760000,11.766666666666666,5699602,9294131.0
8876758,1649894400,0,0,760000,15.5625,5699602,9297843.0
7470039,1649980800,0,1,760000,17.8,5699602,8876758.0
7677099,1650067200,1,0,760000,18.4125,5699602,7470039.0
7005334,1650153600,1,0,760000,16.216666666666665,5699602,7677099.0
7401110,1650240000,0,1,760000,14.325,5699602,7005334.0
9497522,1650326400,0,0,760000,13.016666666666666,5699602,7401110.0
9603225,1650412800,0,0,760000,11.643478260869566,5699602,9497522.0
9709510,1650499200,0,0,760000,10.160869565217393,5699602,9603225.0
9486988,1650585600,0,0,760000,12.866666666666667,5699602,9709510.0
8116651,1650672000,1,0,760000,10.879166666666668,5699602,9486988.0
7212731,1650758400,1,0,760000,14.1875,5699602,8116651.0
9463217,1650844800,0,0,760000,13.766666666666666,5699602,7212731.0
9553319,1650931200,0,0,760000,14.620833333333332,5699602,9463217.0
9509919,1651017600,0,0,760000,14.995454545454544,5699602,9553319.0
9506898,1651104000,0,0,760000,15.9,5699602,9509919.0
9508427,1651190400,0,0,760000,16.870833333333334,5699602,9506898.0
8052968,1651276800,1,0,760000,16.341666666666665,5699602,9508427.0
7272558,1651363200,1,0,791000,15.775,5699602,8052968.0
9391652,1651449600,0,0,791000,15.108333333333334,5699602,7272558.0
9521555,1651536000,0,0,791000,13.76086956521739,5699602,9391652.0
9580220,1651622400,0,0,791000,14.204347826086956,5699602,9521555.0
9626167,1651708800,0,0,791000,15.156521739130431,5699602,9580220.0
9559811,1651795200,0,0,791000,15.941666666666668,5699602,9626167.0
8116359,1651881600,1,0,791000,16.5,5699602,9559811.0
7342322,1651968000,1,0,791000,16.599999999999998,5699602,8116359.0
9624595,1652054400,0,0,791000,17.091666666666665,5699602,7342322.0
9836226,1652140800,0,0,791000,17.904166666666665,5699602,9624595.0
9952302,1652227200,0,0,791000,17.991666666666667,5699602,9836226.0
10005697,1652313600,0,0,791000,17.754166666666666,5699602,9952302.0
9880690,1652400000,0,0,791000,17.545833333333334,5699602,10005697.0
8443064,1652486400,1,0,791000,19.725,5699602,9880690.0
7772422,1652572800,1,0,791000,20.27083333333333,5699602,8443064.0
10252060,1652659200,0,0,791000,21.016666666666666,5699602,7772422.0
10471666,1652745600,0,0,791000,21.070833333333333,5699602,10252060.0
11053550,1652832000,0,0,791000,22.975,5699602,10471666.0
11115368,1652918400,0,0,791000,21.8,5699602,11053550.0
11029143,1653004800,0,0,791000,22.354166666666668,5699602,11115368.0
9436624,1653091200,1,0,791000,23.83333333333333,5699602,11029143.0
8661098,1653177600,1,0,791000,25.14583333333333,5699602,9436624.0
11138228,1653264000,0,0,791000,21.7125,5699602,8661098.0
10655107,1653350400,0,0,791000,15.383333333333333,5699602,11138228.0
10085454,1653436800,0,0,791000,15.356521739130434,5699602,10655107.0
10372770,1653523200,0,0,791000,18.9375,5699602,10085454.0
10533418,1653609600,0,0,791000,20.745833333333334,5699602,10372770.0
9077011,1653696000,1,0,791000,22.679166666666664,5699602,10533418.0
8080973,1653782400,1,0,791000,20.054166666666667,5699602,9077011.0
10344938,1653868800,0,0,791000,19.816666666666663,5699602,8080973.0
10540802,1653955200,0,0,791000,20.316666666666663,5699602,10344938.0
11193490,1654041600,0,0,910000,21.577272727272728,5699602,10540802.0
11049795,1654128000,0,0,910000,21.40434782608696,5699602,11193490.0
10977891,1654214400,0,0,910000,23.33043478260869,5699602,11049795.0
9244645,1654300800,1,0,910000,23.20434782608696,5699602,10977891.0
8449578,1654387200,1,0,910000,22.1,5699602,9244645.0
9212522,1654473600,0,1,910000,21.995652173913044,5699602,8449578.0
11689892,1654560000,0,0,910000,21.95652173913044,5699602,9212522.0
11640242,1654646400,0,0,910000,22.2,5699602,11689892.0
11323808,1654732800,0,0,910000,20.617391304347827,5699602,11640242.0
11406923,1654819200,0,0,910000,21.930434782608696,5699602,11323808.0
9659562,1654905600,1,0,910000,24.13478260869565,5699602,11406923.0
8931113,1654992000,1,0,910000,25.73478260869565,5699602,9659562.0
12084130,1655078400,0,0,910000,25.536363636363635,5699602,8931113.0
12044487,1655164800,0,0,910000,25.082608695652173,5699602,12084130.0
12464563,1655251200,0,0,910000,27.95652173913044,5699602,12044487.0
12850242,1655337600,0,0,910000,27.59130434782609,5699602,12464563.0
12750249,1655424000,0,0,910000,28.6608695652174,5699602,12850242.0
10376274,1655510400,1,0,910000,27.05217391304348,5699602,12750249.0
9328688,1655596800,1,0,910000,24.547826086956523,5699602,10376274.0
12546687,1655683200,0,0,910000,23.904347826086955,5699602,9328688.0
12637011,1655769600,0,0,910000,25.02380952380953,5699602,12546687.0
12282556,1655856000,0,0,910000,22.35,5699602,12637011.0
11821994,1655942400,0,0,910000,23.02,5699602,12282556.0
9417330,1656028800,0,1,910000,22.917391304347827,5699602,11821994.0
9604367,1656115200,1,0,910000,22.282608695652176,5699602,9417330.0
8926589,1656201600,1,0,910000,22.83043478260869,5699602,9604367.0
11926666,1656288000,0,0,910000,22.37826086956522,5699602,8926589.0
11827863,1656374400,0,0,910000,22.44782608695652,5699602,11926666.0
