consumo,fecha,findesemana,tmed,PIB,t-1
5064819,1592006400,1,18.643478260869564,57449,5321187.0
5012837,1592092800,1,18.14782608695652,57734,5064819.0
5418544,1592179200,0,19.343478260869563,49301,5012837.0
5452847,1592265600,0,17.117391304347827,57734,5418544.0
5367043,1592352000,0,17.847826086956523,57449,5452847.0
5375193,1592438400,0,17.31304347826087,57449,5367043.0
5277445,1592524800,0,18.64782608695652,49301,5375193.0
4999915,1592611200,1,19.782608695652176,49301,5277445.0
4997005,1592697600,1,21.773913043478263,57449,4999915.0
5581342,1592784000,0,22.35454545454545,49301,4997005.0
5635386,1592870400,0,22.35909090909091,49301,5581342.0
5396337,1592956800,0,22.09090909090909,49301,5635386.0
5886765,1593043200,0,23.38571428571429,57734,5396337.0
5946425,1593129600,0,23.563636363636363,57734,5886765.0
5553168,1593216000,1,23.05454545454545,49301,5946425.0
5730715,1593302400,1,23.895454545454548,57734,5553168.0
6532974,1593388800,0,23.35909090909091,57449,5730715.0
6153251,1593475200,0,23.704545454545453,57734,6532974.0
6748349,1593561600,0,25.071428571428573,57449,6153251.0
6825444,1593648000,0,23.535,57449,6748349.0
5793393,1593734400,0,21.085,57449,6825444.0
5225936,1593820800,1,21.623809523809523,57449,5793393.0
5513482,1593907200,1,23.28095238095237,57449,5225936.0
6550702,1593993600,0,24.54285714285714,57449,5513482.0
6320932,1594080000,0,22.99047619047619,57449,6550702.0
6371265,1594166400,0,23.305,57734,6320932.0
6498873,1594252800,0,25.104761904761908,57449,6371265.0
6224351,1594339200,0,24.609523809523807,57734,6498873.0
5734843,1594425600,1,23.73333333333333,57734,6224351.0
5527304,1594512000,1,23.585,57449,5734843.0
6344378,1594598400,0,23.88095238095238,57449,5527304.0
6257381,1594684800,0,22.63809523809524,57734,6344378.0
6121142,1594771200,0,21.78181818181818,57449,6257381.0
5757575,1594857600,0,21.154545454545453,57734,6121142.0
5681531,1594944000,0,22.422727272727272,57734,5757575.0
5469058,1595030400,1,23.40909090909091,57449,5681531.0
5671693,1595116800,1,23.84090909090909,57449,5469058.0
6382285,1595203200,0,23.23809523809524,57449,5671693.0
6521726,1595289600,0,24.1,57449,6382285.0
6399890,1595376000,0,24.29047619047619,57449,6521726.0
6640898,1595462400,0,25.563636363636363,57449,6399890.0
6619071,1595548800,0,24.94545454545454,57449,6640898.0
6174221,1595635200,1,24.39090909090909,57734,6619071.0
6176714,1595721600,1,24.85454545454545,57449,6174221.0
7080552,1595808000,0,25.94545454545454,57734,6176714.0
7098302,1595894400,0,26.518181818181816,57449,7080552.0
7030398,1595980800,0,25.922727272727272,57734,7098302.0
7175968,1596067200,0,26.8904761904762,57734,7030398.0
6916344,1596153600,0,27.277272727272727,57449,7175968.0
6714538,1596240000,1,27.40952380952381,57449,6916344.0
6334230,1596326400,1,25.94545454545454,57449,6714538.0
5911819,1596412800,0,22.19090909090909,57449,6334230.0
5602622,1596499200,0,21.93636363636364,57734,5911819.0
5756172,1596585600,0,23.05,57734,5602622.0
6075196,1596672000,0,24.75909090909091,57734,5756172.0
6160793,1596758400,0,25.604761904761908,57449,6075196.0
5845720,1596844800,1,26.61818181818182,57449,6160793.0
6044074,1596931200,1,27.24761904761905,57734,5845720.0
6547147,1597017600,0,25.96190476190477,57449,6044074.0
6485598,1597104000,0,26.305,57449,6547147.0
6513481,1597190400,0,25.9,57734,6485598.0
6558857,1597276800,0,24.91428571428572,57734,6513481.0
6137622,1597363200,0,24.571428571428573,57449,6558857.0
5744057,1597449600,1,24.3,57734,6137622.0
5569989,1597536000,1,23.914285714285715,57449,5744057.0
5845716,1597622400,0,22.96666666666667,57449,5569989.0
5747826,1597708800,0,23.666666666666668,57449,5845716.0
6023746,1597795200,0,24.5,57449,5747826.0
6330643,1597881600,0,25.363636363636363,57449,6023746.0
6430996,1597968000,0,26.204545454545453,57449,6330643.0
6124763,1598054400,1,25.895454545454548,57449,6430996.0
5573822,1598140800,1,24.21818181818181,57734,6124763.0
5918210,1598227200,0,23.09090909090909,57734,5573822.0
6385547,1598313600,0,24.60454545454546,57734,5918210.0
6716488,1598400000,0,25.781818181818185,57734,6385547.0
6726370,1598486400,0,25.24090909090909,57734,6716488.0
6518886,1598572800,0,23.76363636363636,57734,6726370.0
5016387,1598659200,1,17.47142857142857,57449,6518886.0
4750339,1598745600,1,17.73333333333333,57734,5016387.0
4992990,1598832000,0,18.15714285714286,57449,4750339.0
5203371,1598918400,0,19.30952380952381,57734,4992990.0
5250125,1599004800,0,20.081818181818186,57449,5203371.0
5341746,1599091200,0,21.395454545454545,57449,5250125.0
5458949,1599177600,0,22.495454545454542,57449,5341746.0
5186914,1599264000,1,22.454545454545453,57449,5458949.0
5234616,1599350400,1,22.422727272727272,57449,5186914.0
5412424,1599436800,0,18.219047619047625,57734,5234616.0
5236677,1599523200,0,18.795454545454547,57734,5412424.0
5308835,1599609600,0,18.845454545454547,57449,5236677.0
5215459,1599696000,0,20.37272727272727,57449,5308835.0
4931974,1599782400,0,22.723809523809525,57449,5215459.0
4983231,1599868800,1,23.05454545454545,57734,4931974.0
5303901,1599955200,1,23.73636363636364,57449,4983231.0
6000608,1600041600,0,22.92727272727273,57449,5303901.0
6082847,1600128000,0,22.37727272727273,57734,6000608.0
6239812,1600214400,0,23.217391304347824,57449,6082847.0
6111118,1600300800,0,23.231818181818184,57734,6239812.0
5783016,1600387200,0,20.465217391304343,57734,6111118.0
5532853,1600473600,1,21.61304347826087,57449,5783016.0
5323204,1600560000,1,20.83478260869565,57449,5532853.0
5643443,1600646400,0,19.4,57734,5323204.0
5556122,1600732800,0,19.85217391304348,57734,5643443.0
5546618,1600819200,0,20.57391304347826,57449,5556122.0
5280101,1600905600,0,20.717391304347824,57734,5546618.0
5137595,1600992000,0,15.422727272727274,57449,5280101.0
4785994,1601078400,1,14.590909090909092,57734,5137595.0
4919333,1601164800,1,13.577272727272726,57449,4785994.0
5304646,1601251200,0,16.077272727272728,57449,4919333.0
5327887,1601337600,0,17.313636363636363,57449,5304646.0
5140757,1601424000,0,17.539130434782606,57734,5327887.0
5304675,1601510400,0,19.454545454545453,57734,5140757.0
5310595,1601596800,0,13.191304347826089,57734,5304675.0
5009796,1601683200,1,11.986363636363636,57734,5310595.0
5001743,1601769600,1,13.656521739130437,57734,5009796.0
5323560,1601856000,0,13.791304347826086,57734,5001743.0
5307251,1601942400,0,16.152173913043477,57734,5323560.0
5354249,1602028800,0,18.44782608695652,57734,5307251.0
5340426,1602115200,0,18.691304347826087,57734,5354249.0
5247950,1602201600,0,18.89130434782609,57734,5340426.0
5065604,1602288000,1,16.05909090909091,57734,5247950.0
4718604,1602374400,1,13.61904761904762,57734,5065604.0
4999655,1602460800,0,14.090909090909092,57734,4718604.0
5382142,1602547200,0,14.013636363636364,57734,4999655.0
5495418,1602633600,0,10.777272727272727,57734,5382142.0
5616104,1602720000,0,10.709090909090907,57734,5495418.0
5781212,1602806400,0,10.660869565217393,57734,5616104.0
5577239,1602892800,1,11.408695652173911,57734,5781212.0
5553859,1602979200,1,12.43913043478261,57734,5577239.0
5817174,1603065600,0,13.417391304347827,57734,5553859.0
5708792,1603152000,0,16.07391304347826,57734,5817174.0
5608770,1603238400,0,18.691304347826087,57734,5708792.0
5614031,1603324800,0,16.747826086956522,57734,5608770.0
5480106,1603411200,0,16.308695652173913,57734,5614031.0
5266550,1603497600,1,14.11304347826087,57734,5480106.0
5272127,1603584000,1,15.117391304347825,57734,5266550.0
5677924,1603670400,0,12.31304347826087,57734,5272127.0
5801574,1603756800,0,11.247826086956522,57734,5677924.0
5773092,1603843200,0,13.808695652173911,57734,5801574.0
5692073,1603929600,0,14.595652173913043,57734,5773092.0
5667371,1604016000,0,15.565217391304348,57734,5692073.0
5464606,1604102400,1,15.873913043478264,57734,5667371.0
5466194,1604188800,1,16.06086956521739,57734,5464606.0
5620058,1604275200,0,16.717391304347824,57734,5466194.0
5706895,1604361600,0,14.417391304347827,57734,5620058.0
5920609,1604448000,0,10.878260869565215,57734,5706895.0
5899105,1604534400,0,12.604347826086956,57734,5920609.0
5864653,1604620800,0,15.045833333333334,57734,5899105.0
5838292,1604707200,1,14.126086956521736,57734,5864653.0
5607778,1604793600,1,14.152173913043478,57734,5838292.0
5797960,1604880000,0,13.682608695652174,57734,5607778.0
5824503,1604966400,0,13.669565217391304,57734,5797960.0
5831276,1605052800,0,13.104166666666666,57734,5824503.0
5837813,1605139200,0,12.845833333333331,57734,5831276.0
5814922,1605225600,0,13.095833333333331,57734,5837813.0
5720685,1605312000,1,13.23913043478261,57734,5814922.0
5591693,1605398400,1,14.654166666666669,57734,5720685.0
5824794,1605484800,0,13.55,57734,5591693.0
5834779,1605571200,0,12.717391304347826,57734,5824794.0
5895979,1605657600,0,12.421739130434782,57734,5834779.0
5867225,1605744000,0,13.121739130434785,57734,5895979.0
6116951,1605830400,0,9.69090909090909,57734,5867225.0
6263671,1605916800,1,8.131818181818183,57734,6116951.0
6461232,1606003200,1,8.391666666666667,57734,6263671.0
6659585,1606089600,0,9.341666666666669,57734,6461232.0
6718893,1606176000,0,9.221739130434782,57734,6659585.0
6566010,1606262400,0,10.854166666666666,57734,6718893.0
6438563,1606348800,0,11.730434782608697,57734,6566010.0
6379470,1606435200,0,12.0375,57734,6438563.0
6551746,1606521600,1,10.478260869565217,57734,6379470.0
6220497,1606608000,1,12.369565217391305,57734,6551746.0
6256770,1606694400,0,10.995833333333332,57734,6220497.0
6800004,1606780800,0,8.404166666666667,57734,6256770.0
6979928,1606867200,0,7.004347826086956,57734,6800004.0
7336142,1606953600,0,5.895833333333333,57734,6979928.0
7373007,1607040000,0,5.747826086956521,57734,7336142.0
7619291,1607126400,1,4.5625,57734,7373007.0
7680477,1607212800,1,5.356521739130435,57734,7619291.0
7884922,1607299200,0,5.895833333333333,57734,7680477.0
7916606,1607385600,0,5.752173913043479,57734,7884922.0
8322245,1607472000,0,5.882608695652174,57734,7916606.0
7970539,1607558400,0,7.5375,57734,8322245.0
7805096,1607644800,0,8.069565217391304,57734,7970539.0
7300494,1607731200,1,9.483333333333333,57734,7805096.0
7360350,1607817600,1,7.7,57734,7300494.0
7566465,1607904000,0,9.465217391304348,57734,7360350.0
7106056,1607990400,0,11.5,57734,7566465.0
7101956,1608076800,0,9.845454545454546,57734,7106056.0
7124729,1608163200,0,10.509090909090908,57734,7101956.0
7029807,1608249600,0,11.395652173913044,57734,7124729.0
6619105,1608336000,1,11.215,57734,7029807.0
6668512,1608422400,1,10.0,57734,6619105.0
6971692,1608508800,0,9.336363636363636,57734,6668512.0
7035734,1608595200,0,10.777272727272727,57734,6971692.0
6991050,1608681600,0,10.91304347826087,57734,7035734.0
7250183,1608768000,0,8.027272727272727,57734,6991050.0
7048531,1608854400,0,5.8,57734,7250183.0
7380013,1608940800,1,5.1695652173913045,57734,7048531.0
7862314,1609027200,1,3.1090909090909093,57734,7380013.0
8043355,1609113600,0,6.709090909090909,57734,7862314.0
7900451,1609200000,0,6.021739130434782,57734,8043355.0
8143412,1609286400,0,5.079166666666667,57734,7900451.0
7753225,1609372800,0,5.747619047619048,57734,8143412.0
7694620,1609459200,0,4.326086956521739,58124,7753225.0
7875422,1609545600,1,2.9086956521739133,58124,7694620.0
8202716,1609632000,1,3.0043478260869563,58124,7875422.0
8921440,1609718400,0,2.875,58124,8202716.0
9185578,1609804800,0,2.375,60152,8921440.0
8938040,1609891200,0,1.6666666666666667,60152,9185578.0
9758612,1609977600,0,1.9666666666666668,61642,8938040.0
9812173,1610064000,0,1.472,61642,9758612.0
9894667,1610150400,1,2.5875,58124,9812173.0
9658722,1610236800,1,4.154166666666667,61642,9894667.0
9767130,1610323200,0,2.2,61642,9658722.0
10007013,1610409600,0,2.265217391304348,58124,9767130.0
9643470,1610496000,0,4.141666666666667,58124,10007013.0
9397897,1610582400,0,3.804166666666666,60152,9643470.0
9151344,1610668800,0,5.492000000000001,58124,9397897.0
8650041,1610755200,1,5.270833333333333,61642,9151344.0
8165612,1610841600,1,7.708333333333333,60152,8650041.0
8509951,1610928000,0,6.313043478260869,63872,8165612.0
8207391,1611014400,0,6.8,58124,8509951.0
8172208,1611100800,0,7.340909090909091,61642,8207391.0
7661801,1611187200,0,8.709090909090909,58124,8172208.0
7762264,1611273600,0,8.530434782608696,61642,7661801.0
7503249,1611360000,1,7.756521739130435,60152,7762264.0
7214709,1611446400,1,9.769565217391303,61642,7503249.0
7732718,1611532800,0,8.165217391304347,63872,7214709.0
7621452,1611619200,0,7.326086956521739,58124,7732718.0
7425969,1611705600,0,9.37391304347826,60152,7621452.0
7064583,1611792000,0,12.129166666666668,60152,7425969.0
6564309,1611878400,0,13.670833333333334,63872,7064583.0
6414042,1611964800,1,11.0,58124,6564309.0
6358914,1612051200,1,10.4625,58124,6414042.0
6438196,1612137600,0,12.61304347826087,63872,6358914.0
6231974,1612224000,0,12.045833333333334,63872,6438196.0
6166739,1612310400,0,12.708695652173914,60152,6231974.0
6323054,1612396800,0,11.617391304347825,63872,6166739.0
6338010,1612483200,0,12.004347826086958,58124,6323054.0
6112737,1612569600,1,11.921739130434782,60152,6338010.0
6485927,1612656000,1,7.378260869565217,58124,6112737.0
7034068,1612742400,0,7.28695652173913,63872,6485927.0
7110030,1612828800,0,7.621739130434783,61642,7034068.0
7061245,1612915200,0,8.782608695652174,60152,7110030.0
6811636,1613001600,0,8.817391304347826,63872,7061245.0
6820898,1613088000,0,10.352173913043478,63872,6811636.0
6437394,1613174400,1,10.12608695652174,61642,6820898.0
7242301,1613260800,1,6.843478260869565,63872,6437394.0
7720353,1613347200,0,6.313043478260869,60152,7242301.0
7242617,1613433600,0,10.48695652173913,58124,7720353.0
6916329,1613520000,0,11.008695652173913,63872,7242617.0
6985672,1613606400,0,10.656521739130437,61642,6916329.0
6882248,1613692800,0,10.695652173913045,61642,6985672.0
6731303,1613779200,1,9.9,58124,6882248.0
6856647,1613865600,1,9.48,58124,6731303.0
7139854,1613952000,0,11.232,60152,6856647.0
6598801,1614038400,0,12.848,63872,7139854.0
6393565,1614124800,0,11.748,63872,6598801.0
6374175,1614211200,0,11.0625,63872,6393565.0
6404913,1614297600,0,10.296,63872,6374175.0
6183646,1614384000,1,9.58,58124,6404913.0
5953577,1614470400,1,10.412,61642,6183646.0
6478272,1614556800,0,10.328,61642,5953577.0
6627693,1614643200,0,10.592,58124,6478272.0
6484542,1614729600,0,11.048,58124,6627693.0
6408067,1614816000,0,10.508,63872,6484542.0
6312756,1614902400,0,10.504,63872,6408067.0
6233104,1614988800,1,10.376,61642,6312756.0
6340936,1615075200,1,10.3,61642,6233104.0
6747665,1615161600,0,9.704,63872,6340936.0
6656737,1615248000,0,9.283333333333331,58124,6747665.0
6604692,1615334400,0,8.916,63872,6656737.0
6378858,1615420800,0,11.183333333333332,60152,6604692.0
6471993,1615507200,0,9.92,63872,6378858.0
6065130,1615593600,1,10.08,58124,6471993.0
6168245,1615680000,1,9.792,60152,6065130.0
6352202,1615766400,0,9.752,63872,6168245.0
6288753,1615852800,0,10.425,61642,6352202.0
6305821,1615939200,0,11.376,60152,6288753.0
6438753,1616025600,0,9.02,58124,6305821.0
6936968,1616112000,0,6.34,63872,6438753.0
6496602,1616198400,1,7.324,61642,6936968.0
6404644,1616284800,1,7.888,63872,6496602.0
6645487,1616371200,0,10.176,60152,6404644.0
6450676,1616457600,0,10.284,60152,6645487.0
6265749,1616544000,0,11.641666666666666,60152,6450676.0
6138254,1616630400,0,11.904166666666669,58124,6265749.0
6042185,1616716800,0,12.252,63872,6138254.0
5590506,1616803200,1,12.364,58124,6042185.0
5150942,1616889600,1,12.533333333333331,63872,5590506.0
5734733,1616976000,0,12.625,63872,5150942.0
5623387,1617062400,0,13.316,61642,5734733.0
5286146,1617148800,0,12.68,58124,5623387.0
5228971,1617235200,0,12.904000000000002,60152,5286146.0
4794308,1617321600,0,14.772,61642,5228971.0
4687483,1617408000,1,15.45,60152,4794308.0
4753927,1617494400,1,13.079166666666666,61642,4687483.0
5153655,1617580800,0,13.125,63872,4753927.0
5750192,1617667200,0,11.283333333333331,63872,5153655.0
6116832,1617753600,0,8.8125,61642,5750192.0
5972444,1617840000,0,9.925,63872,6116832.0
6138523,1617926400,0,8.887500000000001,60152,5972444.0
6202386,1618012800,1,9.645833333333334,60152,6138523.0
6060636,1618099200,1,11.3125,60152,6202386.0
6230372,1618185600,0,10.25,60152,6060636.0
6176066,1618272000,0,9.858333333333333,61642,6230372.0
6127052,1618358400,0,11.2125,63872,6176066.0
6104704,1618444800,0,11.483333333333334,60152,6127052.0
6233620,1618531200,0,8.375,63872,6104704.0
6142271,1618617600,1,8.191304347826087,63872,6233620.0
5979802,1618704000,1,9.483333333333333,61642,6142271.0
6094627,1618790400,0,10.941666666666668,60152,5979802.0
6040161,1618876800,0,10.817391304347826,63872,6094627.0
6178752,1618963200,0,10.333333333333334,63872,6040161.0
6043626,1619049600,0,10.8625,63872,6178752.0
5697631,1619136000,0,12.713043478260868,61642,6043626.0
5532776,1619222400,1,12.5875,60152,5697631.0
5550027,1619308800,1,14.55,63872,5532776.0
5866787,1619395200,0,13.358333333333334,60152,5550027.0
5771058,1619481600,0,12.766666666666666,60152,5866787.0
5749014,1619568000,0,13.5875,61642,5771058.0
5665177,1619654400,0,14.720833333333331,61642,5749014.0
5365493,1619740800,0,14.725,63872,5665177.0
5343921,1619827200,1,12.6,61642,5365493.0
5358487,1619913600,1,11.1125,63872,5343921.0
5608282,1620000000,0,12.020833333333334,63872,5358487.0
5517685,1620086400,0,13.383333333333333,60152,5608282.0
5429245,1620172800,0,15.895833333333334,61642,5517685.0
5350974,1620259200,0,16.395833333333332,60152,5429245.0
5241541,1620345600,0,16.833333333333332,63872,5350974.0
4919844,1620432000,1,17.920833333333334,60152,5241541.0
4984455,1620518400,1,16.9,61642,4919844.0
5333868,1620604800,0,16.330434782608698,63872,4984455.0
5313585,1620691200,0,13.995833333333332,63872,5333868.0
5282780,1620777600,0,14.241666666666667,61642,5313585.0
5254036,1620864000,0,15.130434782608695,61642,5282780.0
5225196,1620950400,0,15.108333333333334,61642,5254036.0
4895263,1621036800,1,16.391304347826086,61642,5225196.0
4972639,1621123200,1,19.317391304347822,63872,4895263.0
5275776,1621209600,0,16.01304347826087,61642,4972639.0
5290560,1621296000,0,15.991304347826087,60152,5275776.0
5281133,1621382400,0,16.079166666666666,61642,5290560.0
5199373,1621468800,0,16.0125,60152,5281133.0
5086080,1621555200,0,16.6125,61642,5199373.0
4702161,1621641600,1,15.95,63872,5086080.0
4619456,1621728000,1,14.333333333333334,61642,4702161.0
4885676,1621814400,0,17.079166666666666,61642,4619456.0
5285299,1621900800,0,14.995833333333332,61642,4885676.0
5230077,1621987200,0,15.854166666666666,60152,5285299.0
5199262,1622073600,0,18.10833333333333,61642,5230077.0
5123356,1622160000,0,19.445833333333333,61642,5199262.0
4882944,1622246400,1,20.575,60152,5123356.0
4989747,1622332800,1,20.54583333333333,60152,4882944.0
5202378,1622419200,0,19.2,61642,4989747.0
5391465,1622505600,0,19.129166666666663,63872,5202378.0
5595269,1622592000,0,18.820833333333333,63872,5391465.0
5259302,1622678400,0,19.825,63872,5595269.0
5162323,1622764800,0,19.808333333333334,60152,5259302.0
4976767,1622851200,1,19.33333333333333,63872,5162323.0
4969544,1622937600,1,19.92083333333333,61642,4976767.0
5209765,1623024000,0,19.441666666666663,63872,4969544.0
5288932,1623110400,0,20.616666666666667,63872,5209765.0
5393769,1623196800,0,21.6625,63872,5288932.0
5460179,1623283200,0,22.175,60152,5393769.0
5546145,1623369600,0,22.8625,63872,5460179.0
5544810,1623456000,1,23.504166666666663,61642,5546145.0
5872664,1623542400,1,25.195833333333336,60152,5544810.0
6612646,1623628800,0,25.79583333333333,60152,5872664.0
6812283,1623715200,0,25.404347826086955,60152,6612646.0
6694659,1623801600,0,25.230434782608693,60152,6812283.0
6260866,1623888000,0,21.54583333333333,61642,6694659.0
6131259,1623974400,0,22.6375,63872,6260866.0
5860635,1624060800,1,23.1,61642,6131259.0
5662461,1624147200,1,22.10833333333333,61642,5860635.0
6030225,1624233600,0,22.08333333333333,61642,5662461.0
5809947,1624320000,0,20.717391304347824,60152,6030225.0
5394710,1624406400,0,18.916666666666668,63872,5809947.0
4800134,1624492800,0,19.17391304347826,61642,5394710.0
5056796,1624579200,0,20.570833333333333,63872,4800134.0
5022783,1624665600,1,21.929166666666664,63872,5056796.0
5265641,1624752000,1,22.55,60152,5022783.0
5815119,1624838400,0,22.254166666666663,61642,5265641.0
5692827,1624924800,0,21.51304347826087,60152,5815119.0
5364210,1625011200,0,21.725,63872,5692827.0
5794107,1625097600,0,23.221739130434784,63872,5364210.0
5832341,1625184000,0,23.56086956521739,63872,5794107.0
5675024,1625270400,1,24.15217391304348,61642,5832341.0
5616827,1625356800,1,23.691304347826087,63872,5675024.0
6092974,1625443200,0,23.645454545454548,63872,5616827.0
6375114,1625529600,0,24.578260869565216,61642,6092974.0
5900372,1625616000,0,22.48260869565217,61642,6375114.0
5695912,1625702400,0,21.878260869565217,61642,5900372.0
5608435,1625788800,0,22.50434782608696,61642,5695912.0
5497738,1625875200,1,23.76521739130435,61642,5608435.0
5700846,1625961600,1,23.93478260869565,61642,5497738.0
5997696,1626048000,0,23.52173913043478,61642,5700846.0
5440267,1626134400,0,19.643478260869564,63872,5997696.0
5410702,1626220800,0,20.1,63872,5440267.0
5493297,1626307200,0,21.81304347826087,61642,5410702.0
5513579,1626393600,0,22.39130434782609,63872,5493297.0
5383127,1626480000,1,23.247826086956525,61642,5513579.0
5599599,1626566400,1,23.89565217391305,63872,5383127.0
6420601,1626652800,0,25.595652173913045,63872,5599599.0
6642035,1626739200,0,25.63043478260869,63872,6420601.0
6851118,1626825600,0,26.169565217391305,63872,6642035.0
7021000,1626912000,0,26.76086956521739,63872,6851118.0
6925656,1626998400,0,26.404347826086955,63872,7021000.0
6249295,1627084800,1,25.691304347826087,61642,6925656.0
6046562,1627171200,1,24.00434782608696,63872,6249295.0
6110568,1627257600,0,22.76086956521739,61642,6046562.0
6167951,1627344000,0,23.53478260869565,61642,6110568.0
6109138,1627430400,0,23.8,63872,6167951.0
6095356,1627516800,0,23.98695652173913,63872,6109138.0
6272875,1627603200,0,25.095652173913045,61642,6095356.0
5347609,1627689600,1,21.47391304347826,61642,6272875.0
4777105,1627776000,1,19.45217391304348,61642,5347609.0
5119172,1627862400,0,20.97083333333333,63872,4777105.0
5285505,1627948800,0,22.2125,63872,5119172.0
5246627,1628035200,0,22.995833333333334,63872,5285505.0
5247467,1628121600,0,23.165217391304346,61642,5246627.0
5189536,1628208000,0,23.48260869565217,61642,5247467.0
5116295,1628294400,1,25.266666666666666,61642,5189536.0
4705572,1628380800,1,21.98333333333333,61642,5116295.0
4836558,1628467200,0,22.1375,63872,4705572.0
4898480,1628553600,0,23.741666666666664,61642,4836558.0
5040446,1628640000,0,26.21666666666667,63872,4898480.0
5398795,1628726400,0,29.09130434782609,61642,5040446.0
5577133,1628812800,0,28.058333333333334,63872,5398795.0
5751996,1628899200,1,28.541666666666668,61642,5577133.0
5780873,1628985600,1,27.77916666666667,61642,5751996.0
5856470,1629072000,0,25.866666666666664,63872,5780873.0
5274705,1629158400,0,22.9875,61642,5856470.0
5129372,1629244800,0,22.704166666666666,63872,5274705.0
5065564,1629331200,0,21.75,61642,5129372.0
5175914,1629417600,0,22.90416666666667,63872,5065564.0
5347903,1629504000,1,25.017391304347825,61642,5175914.0
5334728,1629590400,1,24.40416666666667,63872,5347903.0
5412029,1629676800,0,23.3875,61642,5334728.0
5266275,1629763200,0,22.6375,61642,5412029.0
5218375,1629849600,0,22.03333333333333,61642,5266275.0
5331752,1629936000,0,22.816666666666663,63872,5218375.0
5681988,1630022400,0,25.5625,63872,5331752.0
5240044,1630108800,1,23.104166666666668,63872,5681988.0
5127807,1630195200,1,22.09130434782609,61642,5240044.0
5336266,1630281600,0,20.52608695652174,63872,5127807.0
5247054,1630368000,0,21.991304347826087,63872,5336266.0
5218536,1630454400,0,20.808333333333334,63872,5247054.0
5207724,1630540800,0,21.34166666666667,63872,5218536.0
5255855,1630627200,0,22.329166666666666,63872,5207724.0
5050581,1630713600,1,21.89583333333333,63872,5255855.0
5392393,1630800000,1,24.079166666666666,61642,5050581.0
6083713,1630886400,0,24.60833333333333,63872,5392393.0
6116976,1630972800,0,23.40416666666667,63872,6083713.0
6168879,1631059200,0,23.6375,61642,6116976.0
6068748,1631145600,0,23.53478260869565,63872,6168879.0
5615501,1631232000,0,21.95652173913044,63872,6068748.0
5194674,1631318400,1,21.056521739130435,63872,5615501.0
5589133,1631404800,1,22.46521739130435,63872,5194674.0
6111315,1631491200,0,23.18260869565217,61642,5589133.0
6480576,1631577600,0,24.53478260869565,61642,6111315.0
6462505,1631664000,0,24.35652173913044,61642,6480576.0
5992069,1631750400,0,21.09583333333333,61642,6462505.0
5785070,1631836800,0,21.0875,61642,5992069.0
5470239,1631923200,1,19.879166666666663,63872,5785070.0
5168709,1632009600,1,18.27083333333333,61642,5470239.0
5341095,1632096000,0,17.941666666666666,63872,5168709.0
5192557,1632182400,0,16.379166666666666,61642,5341095.0
5190310,1632268800,0,18.6,63872,5192557.0
5157429,1632355200,0,18.64583333333333,63872,5190310.0
4794367,1632441600,0,19.25,61642,5157429.0
4990605,1632528000,1,22.34583333333333,61642,4794367.0
5168080,1632614400,1,21.554166666666664,63872,4990605.0
5555199,1632700800,0,21.258333333333333,61642,5168080.0
5570232,1632787200,0,20.0375,63872,5555199.0
5468495,1632873600,0,19.591666666666665,63872,5570232.0
5150502,1632960000,0,18.825,61642,5468495.0
5145620,1633046400,0,18.370833333333334,63872,5150502.0
4980672,1633132800,1,19.288,63872,5145620.0
5124494,1633219200,1,19.332,63872,4980672.0
5225133,1633305600,0,13.74,63872,5124494.0
5134582,1633392000,0,15.74,63872,5225133.0
5151289,1633478400,0,16.788,63872,5134582.0
5093497,1633564800,0,16.276,63872,5151289.0
5004399,1633651200,0,16.108,63872,5093497.0
4776255,1633737600,1,16.264,63872,5004399.0
4707227,1633824000,1,15.948,63872,4776255.0
4862077,1633910400,0,15.88,63872,4707227.0
4843334,1633996800,0,15.728,63872,4862077.0
5106405,1634083200,0,15.792,63872,4843334.0
5118836,1634169600,0,15.436,63872,5106405.0
5089017,1634256000,0,16.808,63872,5118836.0
4905242,1634342400,1,16.636,63872,5089017.0
4939407,1634428800,1,15.916,63872,4905242.0
5207792,1634515200,0,17.676,63872,4939407.0
5247561,1634601600,0,18.12,63872,5207792.0
5251163,1634688000,0,17.576,63872,5247561.0
5235558,1634774400,0,16.072,63872,5251163.0
5126584,1634860800,0,14.896,63872,5235558.0
4951336,1634947200,1,13.476,63872,5126584.0
4997798,1635033600,1,14.116,63872,4951336.0
5234110,1635120000,0,14.612,63872,4997798.0
5251923,1635206400,0,14.788,63872,5234110.0
5288978,1635292800,0,14.048,63872,5251923.0
5276579,1635379200,0,13.844,63872,5288978.0
5226360,1635465600,0,14.956,63872,5276579.0
5087316,1635552000,1,16.066666666666666,63872,5226360.0
4790994,1635638400,1,17.924,63872,5087316.0
5020184,1635724800,0,15.088,63872,4790994.0
5318793,1635811200,0,11.720833333333331,63872,5020184.0
5495813,1635897600,0,10.132,63872,5318793.0
5692406,1635984000,0,9.204,63872,5495813.0
5761138,1636070400,0,8.927999999999999,63872,5692406.0
5762793,1636156800,1,9.54,63872,5761138.0
5969216,1636243200,1,9.352,63872,5762793.0
6093633,1636329600,0,11.628,63872,5969216.0
6313190,1636416000,0,10.608333333333333,63872,6093633.0
6378263,1636502400,0,11.716666666666669,63872,6313190.0
6136780,1636588800,0,13.208,63872,6378263.0
5865680,1636675200,0,13.5,63872,6136780.0
