consumo,fecha,findesemana,festivos,COVID,tmed,t-1
1750039,1633046400,0,0,0,18.370833333333334,1797793.0
1205288,1633132800,1,0,0,19.288,1750039.0
1117111,1633219200,1,0,0,19.332,1205288.0
1544932,1633305600,0,0,0,13.74,1117111.0
1620842,1633392000,0,0,0,15.74,1544932.0
1693331,1633478400,0,0,0,16.788,1620842.0
1749295,1633564800,0,0,0,16.276,1693331.0
1711085,1633651200,0,0,0,16.108,1749295.0
1262304,1633737600,1,0,0,16.264,1711085.0
1095211,1633824000,1,0,0,15.948,1262304.0
1396713,1633910400,0,0,0,15.88,1095211.0
1154810,1633996800,0,1,0,15.728,1396713.0
1572438,1634083200,0,0,0,15.792,1154810.0
1623603,1634169600,0,0,0,15.436,1572438.0
1656267,1634256000,0,0,0,16.808,1623603.0
1182978,1634342400,1,0,0,16.636,1656267.0
1139404,1634428800,1,0,0,15.916,1182978.0
1697856,1634515200,0,0,0,17.676,1139404.0
1862528,1634601600,0,0,0,18.12,1697856.0
1884109,1634688000,0,0,0,17.576,1862528.0
1833148,1634774400,0,0,0,16.072,1884109.0
1669383,1634860800,0,0,0,14.896,1833148.0
1212411,1634947200,1,0,0,13.476,1669383.0
1166465,1635033600,1,0,0,14.116,1212411.0
1761069,1635120000,0,0,0,14.612,1166465.0
1839103,1635206400,0,0,0,14.788,1761069.0
1754729,1635292800,0,0,0,14.048,1839103.0
1680582,1635379200,0,0,0,13.844,1754729.0
1575234,1635465600,0,0,0,14.956,1680582.0
1133880,1635552000,1,0,0,16.066666666666666,1575234.0
990211,1635638400,1,0,0,17.924,1133880.0
1097895,1635724800,0,1,0,15.088,990211.0
1643622,1635811200,0,0,0,11.720833333333331,1097895.0
1756536,1635897600,0,0,0,10.132,1643622.0
1792857,1635984000,0,0,0,9.204,1756536.0
1710424,1636070400,0,0,0,8.927999999999999,1792857.0
1239126,1636156800,1,0,0,9.54,1710424.0
1151347,1636243200,1,0,0,9.352,1239126.0
1708494,1636329600,0,0,0,11.628,1151347.0
1801665,1636416000,0,0,0,10.608333333333333,1708494.0
1811030,1636502400,0,0,0,11.716666666666669,1801665.0
1811613,1636588800,0,0,0,13.208,1811030.0
1679983,1636675200,0,0,0,13.5,1811613.0
1198056,1636761600,1,0,0,13.664,1679983.0
1179989,1636848000,1,0,0,10.656,1198056.0
1736646,1636934400,0,0,0,9.98,1179989.0
1798928,1637020800,0,0,0,9.012,1736646.0
1760458,1637107200,0,0,0,8.876,1798928.0
1794934,1637193600,0,0,0,9.208,1760458.0
1750993,1637280000,0,0,0,9.956,1794934.0
1255721,1637366400,1,0,0,9.46,1750993.0
1155904,1637452800,1,0,0,11.504166666666668,1255721.0
1766182,1637539200,0,0,0,9.675,1155904.0
1817409,1637625600,0,0,0,9.770833333333334,1766182.0
1851265,1637712000,0,0,0,8.416666666666666,1817409.0
1814905,1637798400,0,0,0,8.15,1851265.0
1721131,1637884800,0,0,0,7.065217391304348,1814905.0
1279628,1637971200,1,0,0,6.108695652173913,1721131.0
1190908,1638057600,1,0,0,4.833333333333333,1279628.0
1874263,1638144000,0,0,0,5.916666666666667,1190908.0
1840954,1638230400,0,0,0,7.345833333333334,1874263.0
1888477,1638316800,0,0,0,6.964,1840954.0
1828600,1638403200,0,0,0,7.38,1888477.0
1775239,1638489600,0,0,0,6.06,1828600.0
1194177,1638576000,1,0,0,8.641666666666667,1775239.0
1071252,1638662400,1,0,0,6.241666666666667,1194177.0
1136348,1638748800,0,1,0,6.608333333333333,1071252.0
1362766,1638835200,0,0,0,8.273913043478261,1136348.0
1221616,1638921600,0,1,0,7.803999999999999,1362766.0
1770082,1639008000,0,0,0,5.452000000000001,1221616.0
1668834,1639094400,0,0,0,9.436,1770082.0
1191776,1639180800,1,0,0,7.816,1668834.0
1142249,1639267200,1,0,0,9.34,1191776.0
1782814,1639353600,0,0,0,9.204,1142249.0
1844587,1639440000,0,0,0,9.476,1782814.0
1792716,1639526400,0,0,0,9.844,1844587.0
1740124,1639612800,0,0,0,8.852,1792716.0
1655447,1639699200,0,0,0,7.84,1740124.0
1148974,1639785600,1,0,0,8.107999999999999,1655447.0
1085208,1639872000,1,0,0,6.876,1148974.0
1604234,1639958400,0,0,0,6.688,1085208.0
1628510,1640044800,0,0,0,6.803999999999999,1604234.0
1579412,1640131200,0,0,0,7.688,1628510.0
1422943,1640217600,0,0,0,9.612,1579412.0
1210590,1640304000,0,0,0,10.864,1422943.0
977286,1640390400,1,1,0,11.372,1210590.0
975124,1640476800,1,0,0,10.08,977286.0
1219248,1640563200,0,0,0,12.545833333333334,975124.0
1210869,1640649600,0,0,0,12.664,1219248.0
1205915,1640736000,0,0,0,12.712,1210869.0
1209276,1640822400,0,0,0,12.876,1205915.0
1099839,1640908800,0,0,0,12.4875,1209276.0
964700,1640995200,1,1,0,12.554166666666667,1099839.0
1019860,1641081600,1,0,0,11.170833333333334,964700.0
1393808,1641168000,0,0,0,10.7,1019860.0
1371396,1641254400,0,0,0,12.795652173913044,1393808.0
1354421,1641340800,0,0,0,6.625,1371396.0
1086147,1641427200,0,1,0,3.829166666666667,1354421.0
1275267,1641513600,0,0,0,4.945833333333334,1086147.0
1088513,1641600000,1,0,0,6.175,1275267.0
1029192,1641686400,1,0,0,8.533333333333333,1088513.0
1590095,1641772800,0,0,0,7.191666666666666,1029192.0
1659874,1641859200,0,0,0,8.0,1590095.0
1699925,1641945600,0,0,0,6.2,1659874.0
1760046,1642032000,0,0,0,6.040909090909091,1699925.0
1694824,1642118400,0,0,0,5.927272727272728,1760046.0
1167344,1642204800,1,0,0,5.5181818181818185,1694824.0
1089329,1642291200,1,0,0,5.709090909090909,1167344.0
1663318,1642377600,0,0,0,6.308695652173912,1089329.0
1840281,1642464000,0,0,0,5.878260869565217,1663318.0
1792955,1642550400,0,0,0,5.617391304347826,1840281.0
1810953,1642636800,0,0,0,6.117391304347826,1792955.0
1860633,1642723200,0,0,0,3.717391304347826,1810953.0
1401972,1642809600,1,0,0,3.726086956521739,1860633.0
1345981,1642896000,1,0,0,5.2043478260869565,1401972.0
1912632,1642982400,0,0,0,5.904347826086957,1345981.0
1954111,1643068800,0,0,0,6.843478260869565,1912632.0
1927140,1643155200,0,0,0,7.71304347826087,1954111.0
1882838,1643241600,0,0,0,8.304347826086957,1927140.0
1758912,1643328000,0,0,0,8.569565217391304,1882838.0
1280411,1643414400,1,0,0,9.42608695652174,1758912.0
1077682,1643500800,1,0,0,9.678260869565218,1280411.0
1593183,1643587200,0,0,0,8.160869565217391,1077682.0
1585009,1643673600,0,0,0,8.208333333333334,1593183.0
1688877,1643760000,0,0,0,10.575,1585009.0
1730885,1643846400,0,0,0,11.279166666666669,1688877.0
1624729,1643932800,0,0,0,9.504166666666666,1730885.0
1253510,1644019200,1,0,0,9.070833333333333,1624729.0
1141614,1644105600,1,0,0,7.745833333333334,1253510.0
1652873,1644192000,0,0,0,8.4,1141614.0
1699263,1644278400,0,0,0,9.183333333333334,1652873.0
1728650,1644364800,0,0,0,9.795833333333333,1699263.0
1761603,1644451200,0,0,0,8.543478260869565,1728650.0
1763702,1644537600,0,0,0,9.458333333333334,1761603.0
1308257,1644624000,1,0,0,8.583333333333334,1763702.0
1150116,1644710400,1,0,0,9.891666666666667,1308257.0
1682676,1644796800,0,0,0,9.708333333333334,1150116.0
1678829,1644883200,0,0,0,8.536363636363637,1682676.0
1641691,1644969600,0,0,0,9.454166666666667,1678829.0
1598843,1645056000,0,0,0,12.220833333333331,1641691.0
1619349,1645142400,0,0,0,13.2,1598843.0
1317007,1645228800,1,0,0,8.058333333333334,1619349.0
1213281,1645315200,1,0,0,8.7875,1317007.0
1603235,1645401600,0,0,0,10.752173913043478,1213281.0
1631726,1645488000,0,0,0,9.856521739130434,1603235.0
1643914,1645574400,0,0,0,9.970833333333331,1631726.0
1648750,1645660800,0,0,0,11.339130434782607,1643914.0
1583333,1645747200,0,0,0,9.5,1648750.0
1326189,1645833600,1,0,0,8.433333333333334,1583333.0
1275228,1645920000,1,0,0,8.933333333333334,1326189.0
1678693,1646006400,0,0,0,9.070833333333333,1275228.0
1645091,1646092800,0,0,0,9.604347826086956,1678693.0
1630240,1646179200,0,0,0,9.1625,1645091.0
1538566,1646265600,0,0,0,10.258333333333333,1630240.0
1481645,1646352000,0,0,0,10.241666666666667,1538566.0
1175781,1646438400,1,0,0,9.720833333333331,1481645.0
1102169,1646524800,1,0,0,7.691666666666666,1175781.0
1588402,1646611200,0,0,0,8.321739130434782,1102169.0
1620613,1646697600,0,0,0,6.730434782608696,1588402.0
1569209,1646784000,0,0,0,9.1375,1620613.0
1585519,1646870400,0,0,0,9.339130434782607,1569209.0
1528977,1646956800,0,0,0,9.2375,1585519.0
1267287,1647043200,1,0,0,8.85,1528977.0
1170400,1647129600,1,0,0,9.920833333333333,1267287.0
1619526,1647216000,0,0,0,9.845833333333331,1170400.0
1575997,1647302400,0,0,0,12.008333333333333,1619526.0
1560033,1647388800,0,0,0,12.0625,1575997.0
1533415,1647475200,0,0,0,12.225,1560033.0
1470892,1647561600,0,0,0,11.375,1533415.0
1235657,1647648000,1,0,0,9.2875,1470892.0
1142430,1647734400,1,0,0,10.2125,1235657.0
1475848,1647820800,0,0,0,9.716666666666669,1142430.0
1505544,1647907200,0,0,0,8.429166666666667,1475848.0
1521988,1647993600,0,0,0,8.012500000000001,1505544.0
1572387,1648080000,0,0,0,8.229166666666666,1521988.0
1566164,1648166400,0,0,0,11.804166666666667,1572387.0
1347564,1648252800,1,0,0,9.729166666666666,1566164.0
1602530,1648339200,1,0,0,13.113636363636363,1347564.0
1680243,1648425600,0,0,0,12.482608695652177,1602530.0
1631849,1648512000,0,0,0,11.2125,1680243.0
1601381,1648598400,0,0,0,10.97391304347826,1631849.0
1609194,1648684800,0,0,0,10.075,1601381.0
1649258,1648771200,0,0,0,6.941666666666666,1609194.0
1302316,1648857600,1,0,0,6.775,1649258.0
1193073,1648944000,1,0,0,4.621739130434783,1302316.0
1743088,1649030400,0,0,0,6.21304347826087,1193073.0
1776068,1649116800,0,0,0,8.57391304347826,1743088.0
1827930,1649203200,0,0,0,11.095454545454546,1776068.0
1671256,1649289600,0,0,0,13.427272727272726,1827930.0
1610759,1649376000,0,0,0,15.04090909090909,1671256.0
1262257,1649462400,1,0,0,13.025,1610759.0
1189168,1649548800,1,0,0,11.633333333333333,1262257.0
1561626,1649635200,0,0,0,12.179166666666667,1189168.0
1659232,1649721600,0,0,0,12.620833333333332,1561626.0
1616059,1649808000,0,0,0,11.766666666666666,1659232.0
1357324,1649894400,0,0,0,15.5625,1616059.0
1135160,1649980800,0,1,0,17.8,1357324.0
1119087,1650067200,1,0,0,18.4125,1135160.0
1143538,1650153600,1,0,0,16.216666666666665,1119087.0
1214473,1650240000,0,1,0,14.325,1143538.0
1508926,1650326400,0,0,0,13.016666666666666,1214473.0
1601534,1650412800,0,0,0,11.643478260869566,1508926.0
1801562,1650499200,0,0,0,10.160869565217393,1601534.0
1727915,1650585600,0,0,0,12.866666666666667,1801562.0
1341652,1650672000,1,0,0,10.879166666666668,1727915.0
1197198,1650758400,1,0,0,14.1875,1341652.0
1639411,1650844800,0,0,0,13.766666666666666,1197198.0
1713572,1650931200,0,0,0,14.620833333333332,1639411.0
1693962,1651017600,0,0,0,14.995454545454544,1713572.0
1719805,1651104000,0,0,0,15.9,1693962.0
1666673,1651190400,0,0,0,16.870833333333334,1719805.0
1267431,1651276800,1,0,0,16.341666666666665,1666673.0
1171339,1651363200,1,0,0,15.775,1267431.0
1596380,1651449600,0,0,0,15.108333333333334,1171339.0
1696205,1651536000,0,0,0,13.76086956521739,1596380.0
1743058,1651622400,0,0,0,14.204347826086956,1696205.0
1738352,1651708800,0,0,0,15.156521739130431,1743058.0
1692904,1651795200,0,0,0,15.941666666666668,1738352.0
1344423,1651881600,1,0,0,16.5,1692904.0
1211434,1651968000,1,0,0,16.599999999999998,1344423.0
1673726,1652054400,0,0,0,17.091666666666665,1211434.0
1733972,1652140800,0,0,0,17.904166666666665,1673726.0
1731103,1652227200,0,0,0,17.991666666666667,1733972.0
1725059,1652313600,0,0,0,17.754166666666666,1731103.0
1736262,1652400000,0,0,0,17.545833333333334,1725059.0
1368693,1652486400,1,0,0,19.725,1736262.0
1243751,1652572800,1,0,0,20.27083333333333,1368693.0
1723369,1652659200,0,0,0,21.016666666666666,1243751.0
1790635,1652745600,0,0,0,21.070833333333333,1723369.0
1821274,1652832000,0,0,0,22.975,1790635.0
1910251,1652918400,0,0,0,21.8,1821274.0
1863495,1653004800,0,0,0,22.354166666666668,1910251.0
1413607,1653091200,1,0,0,23.83333333333333,1863495.0
1375527,1653177600,1,0,0,25.14583333333333,1413607.0
1897051,1653264000,0,0,0,21.7125,1375527.0
1946013,1653350400,0,0,0,15.383333333333333,1897051.0
1825170,1653436800,0,0,0,15.356521739130434,1946013.0
1836573,1653523200,0,0,0,18.9375,1825170.0
1766363,1653609600,0,0,0,20.745833333333334,1836573.0
1382698,1653696000,1,0,0,22.679166666666664,1766363.0
1258989,1653782400,1,0,0,20.054166666666667,1382698.0
1827474,1653868800,0,0,0,19.816666666666663,1258989.0
1888596,1653955200,0,0,0,20.316666666666663,1827474.0
1898571,1654041600,0,0,0,21.577272727272728,1888596.0
1968707,1654128000,0,0,0,21.40434782608696,1898571.0
1987296,1654214400,0,0,0,23.33043478260869,1968707.0
1551677,1654300800,1,0,0,23.20434782608696,1987296.0
1370818,1654387200,1,0,0,22.1,1551677.0
1454205,1654473600,0,1,0,21.995652173913044,1370818.0
1944378,1654560000,0,0,0,21.95652173913044,1454205.0
1969437,1654646400,0,0,0,22.2,1944378.0
2013367,1654732800,0,0,0,20.617391304347827,1969437.0
2003132,1654819200,0,0,0,21.930434782608696,2013367.0
1513477,1654905600,1,0,0,24.13478260869565,2003132.0
1389046,1654992000,1,0,0,25.73478260869565,1513477.0
1972867,1655078400,0,0,0,25.536363636363635,1389046.0
1889753,1655164800,0,0,0,25.082608695652173,1972867.0
2026994,1655251200,0,0,0,27.95652173913044,1889753.0
2098086,1655337600,0,0,0,27.59130434782609,2026994.0
2106425,1655424000,0,0,0,28.6608695652174,2098086.0
1538753,1655510400,1,0,0,27.05217391304348,2106425.0
1316609,1655596800,1,0,0,24.547826086956523,1538753.0
1965637,1655683200,0,0,0,23.904347826086955,1316609.0
2102806,1655769600,0,0,0,25.02380952380953,1965637.0
2033076,1655856000,0,0,0,22.35,2102806.0
1762994,1655942400,0,0,0,23.02,2033076.0
1264712,1656028800,0,1,0,22.917391304347827,1762994.0
1281187,1656115200,1,0,0,22.282608695652176,1264712.0
1255997,1656201600,1,0,0,22.83043478260869,1281187.0
1947189,1656288000,0,0,0,22.37826086956522,1255997.0
1863045,1656374400,0,0,0,22.44782608695652,1947189.0
1904500,1656460800,0,0,0,22.39130434782609,1863045.0
1931797,1656547200,0,0,0,22.9,1904500.0
1979768,1656633600,0,0,0,21.98260869565217,1931797.0
1390459,1656720000,1,0,0,22.73478260869565,1979768.0
1342895,1656806400,1,0,0,25.44782608695652,1390459.0
2002705,1656892800,0,0,0,26.02173913043478,1342895.0
2101879,1656979200,0,0,0,25.53478260869565,2002705.0
2068201,1657065600,0,0,0,23.38695652173913,2101879.0
2039181,1657152000,0,0,0,23.87826086956522,2068201.0
1973613,1657238400,0,0,0,24.417391304347827,2039181.0
1440969,1657324800,1,0,0,24.843478260869563,1973613.0
1310848,1657411200,1,0,0,25.821739130434786,1440969.0
1966760,1657497600,0,0,0,25.50869565217392,1310848.0
2056575,1657584000,0,0,0,26.20434782608696,1966760.0
2111157,1657670400,0,0,0,26.469565217391303,2056575.0
2138248,1657756800,0,0,0,26.18260869565217,2111157.0
2109484,1657843200,0,0,0,28.213043478260868,2138248.0
1484120,1657929600,1,0,0,27.85652173913044,2109484.0
1337029,1658016000,1,0,0,27.769565217391307,1484120.0
2081544,1658102400,0,0,0,26.67826086956521,1337029.0
2225064,1658188800,0,0,0,26.430434782608696,2081544.0
2173422,1658275200,0,0,0,26.0,2225064.0
2178229,1658361600,0,0,0,26.57272727272728,2173422.0
2208674,1658448000,0,0,0,27.45,2178229.0
1577276,1658534400,1,0,0,26.28095238095237,2208674.0
1511314,1658620800,1,0,0,27.41428571428572,1577276.0
2122463,1658707200,0,0,0,26.45238095238096,1511314.0
2179177,1658793600,0,0,0,26.05714285714286,2122463.0
2091364,1658880000,0,0,0,24.84210526315789,2179177.0
2056310,1658966400,0,0,0,24.685714285714283,2091364.0
2046810,1659052800,0,0,0,24.96190476190477,2056310.0
1504341,1659139200,1,0,0,24.55,2046810.0
1356069,1659225600,1,0,0,26.277272727272727,1504341.0
1760293,1659312000,0,0,0,26.63913043478261,1356069.0
1846954,1659398400,0,0,0,28.0,1760293.0
1810432,1659484800,0,0,0,27.643478260869564,1846954.0
1806405,1659571200,0,0,0,27.0,1810432.0
1780484,1659657600,0,0,0,26.063636363636363,1806405.0
1338373,1659744000,1,0,0,26.204545454545453,1780484.0
1279097,1659830400,1,0,0,25.58181818181818,1338373.0
1655975,1659916800,0,0,0,25.681818181818183,1279097.0
1721654,1660003200,0,0,0,26.45909090909091,1655975.0
1700184,1660089600,0,0,0,27.10909090909091,1721654.0
1778798,1660176000,0,0,0,26.78695652173913,1700184.0
1712812,1660262400,0,0,0,28.291304347826088,1778798.0
1299105,1660348800,1,0,0,28.37826086956522,1712812.0
1250831,1660435200,1,0,0,27.317391304347822,1299105.0
1288419,1660521600,0,1,0,25.23478260869565,1250831.0
1585019,1660608000,0,0,0,24.60869565217392,1288419.0
1564683,1660694400,0,0,0,23.595652173913045,1585019.0
1446407,1660780800,0,0,0,20.87727272727273,1564683.0
1392874,1660867200,0,0,0,21.39130434782609,1446407.0
1135613,1660953600,1,0,0,23.70434782608696,1392874.0
1133981,1661040000,1,0,0,24.85217391304348,1135613.0
1668308,1661126400,0,0,0,23.98695652173913,1133981.0
1704220,1661212800,0,0,0,24.82608695652174,1668308.0
1795638,1661299200,0,0,0,26.065217391304348,1704220.0
1813464,1661385600,0,0,0,24.89130434782609,1795638.0
1794078,1661472000,0,0,0,24.369565217391305,1813464.0
1322328,1661558400,1,0,0,24.03478260869565,1794078.0
1174611,1661644800,1,0,0,24.578260869565216,1322328.0
1789360,1661731200,0,0,0,24.45217391304348,1174611.0
1888323,1661817600,0,0,0,25.536363636363635,1789360.0
1776788,1661904000,0,0,0,21.991304347826087,1888323.0
1777131,1661990400,0,0,0,22.62608695652174,1776788.0
1866077,1662076800,0,0,0,23.63478260869565,1777131.0
1374423,1662163200,1,0,0,23.11304347826087,1866077.0
1260294,1662249600,1,0,0,23.713043478260868,1374423.0
1897034,1662336000,0,0,0,24.47391304347826,1260294.0
1949539,1662422400,0,0,0,25.37391304347826,1897034.0
1914067,1662508800,0,0,0,23.578260869565216,1949539.0
1845368,1662595200,0,0,0,22.43478260869565,1914067.0
1812847,1662681600,0,0,0,22.68260869565217,1845368.0
1219949,1662768000,1,0,0,22.35652173913044,1812847.0
1207613,1662854400,1,0,0,24.27391304347826,1219949.0
1963018,1662940800,0,0,0,25.59130434782609,1207613.0
1983617,1663027200,0,0,0,24.14782608695652,1963018.0
1879532,1663113600,0,0,0,21.817391304347822,1983617.0
1938812,1663200000,0,0,0,22.93913043478261,1879532.0
1809822,1663286400,0,0,0,21.95217391304348,1938812.0
1278903,1663372800,1,0,0,20.09090909090909,1809822.0
1187434,1663459200,1,0,0,20.065217391304348,1278903.0
1765207,1663545600,0,0,0,20.534782608695654,1187434.0
1849348,1663632000,0,0,0,20.943478260869565,1765207.0
1819248,1663718400,0,0,0,20.14090909090909,1849348.0
1804577,1663804800,0,0,0,19.821739130434786,1819248.0
1760192,1663891200,0,0,0,19.24782608695652,1804577.0
1264839,1663977600,1,1,0,17.565217391304348,1760192.0
1182760,1664064000,1,0,0,17.217391304347824,1264839.0
1406240,1664150400,0,1,0,16.63478260869565,1182760.0
1639097,1664236800,0,0,0,16.68695652173913,1406240.0
1643713,1664323200,0,0,0,17.860869565217392,1639097.0
1690162,1664409600,0,0,0,16.56086956521739,1643713.0
1578562,1664496000,0,0,0,15.347826086956522,1690162.0
1126498,1664582400,1,0,0,16.121739130434783,1578562.0
1089596,1664668800,1,0,0,19.713043478260868,1126498.0
1491804,1664755200,0,0,0,19.639130434782608,1089596.0
1577006,1664841600,0,0,0,19.67826086956521,1491804.0
1548695,1664928000,0,0,0,18.736363636363635,1577006.0
1544141,1665014400,0,0,0,19.208695652173912,1548695.0
1512046,1665100800,0,0,0,16.356521739130436,1544141.0
1173848,1665187200,1,0,0,17.956521739130434,1512046.0
1077170,1665273600,1,0,0,17.743478260869566,1173848.0
1437897,1665360000,0,0,0,18.069565217391304,1077170.0
1561353,1665446400,0,0,0,17.64782608695652,1437897.0
1209281,1665532800,0,1,0,18.62608695652174,1561353.0
1567198,1665619200,0,0,0,18.75217391304348,1209281.0
1573791,1665705600,0,0,0,19.15652173913044,1567198.0
1227837,1665792000,1,0,0,19.80434782608696,1573791.0
1130354,1665878400,1,0,0,19.969565217391303,1227837.0
1589040,1665964800,0,0,0,19.97391304347826,1130354.0
1647776,1666051200,0,0,0,20.04090909090909,1589040.0
1644218,1666137600,0,0,0,20.726086956521737,1647776.0
1648713,1666224000,0,0,0,19.321739130434786,1644218.0
1581946,1666310400,0,0,0,20.5,1648713.0
1211364,1666396800,1,0,0,19.925,1581946.0
1053260,1666483200,1,0,0,18.83636363636364,1211364.0
1515861,1666569600,0,0,0,19.977272727272727,1053260.0
1532900,1666656000,0,0,0,20.318181818181817,1515861.0
1617428,1666742400,0,0,0,21.15909090909091,1532900.0
1535549,1666828800,0,0,0,20.02380952380953,1617428.0
1447229,1666915200,0,0,0,19.31428571428572,1535549.0
1047189,1667001600,1,0,0,17.26666666666667,1447229.0
996989,1667088000,1,0,0,16.823809523809523,1047189.0
1168665,1667174400,0,0,0,17.252380952380953,996989.0
946586,1667260800,0,1,0,17.695652173913043,1168665.0
1276152,1667347200,0,0,0,16.621739130434783,946586.0
1359816,1667433600,0,0,0,16.03181818181818,1276152.0
1318279,1667520000,0,0,0,13.290476190476191,1359816.0
978164,1667606400,1,0,0,12.565217391304348,1318279.0
938573,1667692800,1,0,0,13.308695652173911,978164.0
1289349,1667779200,0,0,0,13.982608695652177,938573.0
1356085,1667865600,0,0,0,15.5,1289349.0
1348110,1667952000,0,0,0,15.465217391304348,1356085.0
1325876,1668038400,0,0,0,14.78181818181818,1348110.0
1330358,1668124800,0,0,0,15.265217391304349,1325876.0
980488,1668211200,1,0,0,15.839130434782607,1330358.0
902378,1668297600,1,0,0,14.73913043478261,980488.0
1292976,1668384000,0,0,0,15.504545454545456,902378.0
1383389,1668470400,0,0,0,15.752173913043478,1292976.0
1366410,1668556800,0,0,0,14.92608695652174,1383389.0
1360929,1668643200,0,0,0,15.772727272727272,1366410.0
1321825,1668729600,0,0,0,11.217391304347826,1360929.0
1005199,1668816000,1,0,0,9.130434782608695,1321825.0
963338,1668902400,1,0,0,8.182608695652174,1005199.0
1386273,1668988800,0,0,0,9.782608695652174,963338.0
1477611,1669075200,0,0,0,8.704545454545455,1386273.0
1460102,1669161600,0,0,0,12.734782608695651,1477611.0
1406740,1669248000,0,0,0,12.056521739130435,1460102.0
1400002,1669334400,0,0,0,11.521739130434783,1406740.0
1065884,1669420800,1,0,0,9.382608695652175,1400002.0
928621,1669507200,1,0,0,9.443478260869565,1065884.0
1346714,1669593600,0,0,0,8.98695652173913,928621.0
1367346,1669680000,0,0,0,8.178260869565218,1346714.0
1429163,1669766400,0,0,0,7.882608695652174,1367346.0
1430235,1669852800,0,0,0,7.51304347826087,1429163.0
1428815,1669939200,0,0,0,6.830434782608696,1430235.0
1051406,1670025600,1,0,0,6.260869565217392,1428815.0
978285,1670112000,1,0,0,6.643478260869564,1051406.0
2595270,1670198400,0,0,0,7.491304347826087,978285.0
1001754,1670284800,0,1,0,9.691304347826089,2595270.0
1178163,1670371200,0,0,0,8.990909090909092,1001754.0
890822,1670457600,0,1,0,9.322727272727272,1178163.0
1060667,1670544000,0,0,0,12.47272727272727,890822.0
835018,1670630400,1,0,0,6.947826086956522,1060667.0
817359,1670716800,1,0,0,4.440909090909091,835018.0
1380319,1670803200,0,0,0,5.9173913043478255,817359.0
1451781,1670889600,0,0,0,9.460869565217392,1380319.0
1415644,1670976000,0,0,0,11.408695652173911,1451781.0
1445473,1671062400,0,0,0,11.452173913043476,1415644.0
1422658,1671148800,0,0,0,10.02608695652174,1445473.0
1112110,1671235200,1,0,0,8.860869565217392,1422658.0
1029800,1671321600,1,0,0,8.668181818181818,1112110.0
1335219,1671408000,0,0,0,10.50952380952381,1029800.0
1386408,1671494400,0,0,0,11.086363636363636,1335219.0
1352772,1671580800,0,0,0,11.052173913043475,1386408.0
1328493,1671667200,0,0,0,11.27391304347826,1352772.0
1202030,1671753600,0,0,0,13.847826086956522,1328493.0
933716,1671840000,1,0,0,13.578260869565218,1202030.0
865303,1671926400,1,0,0,13.745454545454544,933716.0
880080,1672012800,0,1,0,13.072727272727274,865303.0
1025013,1672099200,0,0,0,11.3,880080.0
1079717,1672185600,0,0,0,10.769565217391303,1025013.0
1083711,1672272000,0,0,0,10.269565217391303,1079717.0
1047766,1672358400,0,0,0,11.795652173913044,1083711.0
873866,1672444800,1,0,0,13.671428571428573,1047766.0
728173,1672531200,1,0,0,11.104347826086956,873866.0
1045105,1672617600,0,0,0,9.3375,728173.0
1107104,1672704000,0,0,0,10.125,1045105.0
1132259,1672790400,0,0,0,9.129166666666666,1107104.0
1014334,1672876800,0,0,0,8.637500000000001,1132259.0
851450,1672963200,0,1,0,8.179166666666667,1014334.0
863483,1673049600,1,0,0,7.725,851450.0
856570,1673136000,1,0,0,9.8125,863483.0
1205290,1673222400,0,0,0,9.695833333333333,856570.0
1259617,1673308800,0,0,0,7.587499999999999,1205290.0
1293682,1673395200,0,0,0,7.729166666666667,1259617.0
1350774,1673481600,0,0,0,7.8,1293682.0
1330973,1673568000,0,0,0,8.666666666666666,1350774.0
1068871,1673654400,1,0,0,8.950000000000001,1330973.0
1041288,1673740800,1,0,0,9.225,1068871.0
1336158,1673827200,0,0,0,6.895833333333333,1041288.0
1364623,1673913600,0,0,0,8.433333333333334,1336158.0
1332967,1674000000,0,0,0,5.613043478260869,1364623.0
1344983,1674086400,0,0,0,4.483333333333333,1332967.0
1352274,1674172800,0,0,0,5.829166666666667,1344983.0
1078631,1674259200,1,0,0,3.1166666666666667,1352274.0
1026415,1674345600,1,0,0,2.7125,1078631.0
1376364,1674432000,0,0,0,2.4166666666666665,1026415.0
1418624,1674518400,0,0,0,2.333333333333333,1376364.0
1400335,1674604800,0,0,0,5.4625,1418624.0
1430750,1674691200,0,0,0,3.108333333333333,1400335.0
1411365,1674777600,0,0,0,3.5583333333333336,1430750.0
1104637,1674864000,1,0,0,2.858333333333333,1411365.0
974721,1674950400,1,0,0,3.925,1104637.0
1317850,1675036800,0,0,0,3.7625,974721.0
1312935,1675123200,0,0,0,5.670833333333333,1317850.0
1384670,1675209600,0,0,0,6.375,1312935.0
1422439,1675296000,0,0,0,7.420833333333333,1384670.0
1374196,1675382400,0,0,0,8.5875,1422439.0
1078577,1675468800,1,0,0,10.479166666666666,1374196.0
1025596,1675555200,1,0,0,8.174999999999999,1078577.0
1374853,1675641600,0,0,0,5.516666666666667,1025596.0
1435814,1675728000,0,0,0,5.25,1374853.0
1433817,1675814400,0,0,0,6.1125,1435814.0
1429619,1675900800,0,0,0,5.9125000000000005,1433817.0
1404459,1675987200,0,0,0,5.8478260869565215,1429619.0
1143650,1676073600,1,0,0,5.829166666666667,1404459.0
1072248,1676160000,1,0,0,6.145833333333333,1143650.0
